gid,gcode,date,home,home_score,away,away_score,national_tv
0021600422,20161220/ORLMIA,2016-12-20,MIA,130,ORL,136,NA
0021600423,20161220/CLEMIL,2016-12-20,MIL,108,CLE,114,NA
0021600424,20161220/BOSMEM,2016-12-20,MEM,109,BOS,112,NA
0021600425,20161220/SASHOU,2016-12-20,HOU,100,SAS,102,NBA TV
0021600426,20161220/DENLAC,2016-12-20,LAC,119,DEN,102,NA
0021600427,20161220/UTAGSW,2016-12-20,GSW,104,UTA,74,NBA TV
0021600428,20161220/PORSAC,2016-12-20,SAC,126,POR,121,NA
0021600429,20161221/MILCLE,2016-12-21,CLE,113,MIL,102,NBA TV
0021600430,20161221/MINATL,2016-12-21,ATL,84,MIN,92,NA
0021600431,20161221/MEMDET,2016-12-21,DET,86,MEM,98,NA
0021600432,20161221/WASCHI,2016-12-21,CHI,97,WAS,107,NA
0021600433,20161221/OKCNOP,2016-12-21,NOP,110,OKC,121,NA
0021600434,20161221/SACUTA,2016-12-21,UTA,93,SAC,94,NA
0021600435,20161221/HOUPHX,2016-12-21,PHX,111,HOU,125,NA
0021600436,20161221/DALPOR,2016-12-21,POR,95,DAL,96,NBA TV
0021600437,20161222/GSWBKN,2016-12-22,BKN,101,GSW,117,NA
0021600438,20161222/ORLNYK,2016-12-22,NYK,106,ORL,95,NA
0021600439,20161222/LALMIA,2016-12-22,MIA,115,LAL,107,TNT
0021600440,20161222/BOSIND,2016-12-22,IND,102,BOS,109,NA
0021600441,20161222/SASLAC,2016-12-22,LAC,106,SAS,101,TNT
0021600442,20161223/CHICHA,2016-12-23,CHA,103,CHI,91,NA
0021600443,20161223/LALORL,2016-12-23,ORL,109,LAL,90,NA
0021600444,20161223/BKNCLE,2016-12-23,CLE,119,BKN,99,NA
0021600445,20161223/OKCBOS,2016-12-23,BOS,112,OKC,117,NBA TV
0021600446,20161223/GSWDET,2016-12-23,DET,113,GSW,119,NA
0021600447,20161223/WASMIL,2016-12-23,MIL,123,WAS,96,NA
0021600448,20161223/HOUMEM,2016-12-23,MEM,115,HOU,109,NA
0021600449,20161223/MIANOP,2016-12-23,NOP,91,MIA,87,NA
0021600450,20161223/SACMIN,2016-12-23,MIN,105,SAC,109,NA
0021600451,20161223/ATLDEN,2016-12-23,DEN,108,ATL,109,NA
0021600452,20161223/TORUTA,2016-12-23,UTA,98,TOR,104,NA
0021600453,20161223/PHIPHX,2016-12-23,PHX,123,PHI,116,NA
0021600454,20161223/SASPOR,2016-12-23,POR,90,SAS,110,NA
0021600455,20161223/DALLAC,2016-12-23,LAC,88,DAL,90,NBA TV
0021600456,20161225/BOSNYK,2016-12-25,NYK,114,BOS,119,ESPN
0021600457,20161225/GSWCLE,2016-12-25,CLE,109,GSW,108,ABC
0021600458,20161225/CHISAS,2016-12-25,SAS,119,CHI,100,ABC
0021600459,20161225/MINOKC,2016-12-25,OKC,112,MIN,100,ESPN
0021600460,20161225/LACLAL,2016-12-25,LAL,111,LAC,102,ESPN
0021600461,20161226/MILWAS,2016-12-26,WAS,107,MIL,102,NA
0021600462,20161226/MEMORL,2016-12-26,ORL,112,MEM,102,NA
0021600463,20161226/CHABKN,2016-12-26,BKN,120,CHA,118,NA
0021600464,20161226/CLEDET,2016-12-26,DET,106,CLE,90,NA
0021600465,20161226/INDCHI,2016-12-26,CHI,90,IND,85,NBA TV
0021600466,20161226/DALNOP,2016-12-26,NOP,111,DAL,104,NA
0021600467,20161226/PHXHOU,2016-12-26,HOU,131,PHX,115,NA
0021600468,20161226/ATLMIN,2016-12-26,MIN,104,ATL,90,NA
0021600469,20161226/TORPOR,2016-12-26,POR,91,TOR,95,NA
0021600470,20161226/DENLAC,2016-12-26,LAC,102,DEN,106,NBA TV
0021600471,20161226/PHISAC,2016-12-26,SAC,102,PHI,100,NA
0021600472,20161227/MEMBOS,2016-12-27,BOS,113,MEM,103,NA
0021600473,20161227/OKCMIA,2016-12-27,MIA,94,OKC,106,NBA TV
0021600474,20161227/HOUDAL,2016-12-27,DAL,107,HOU,123,NA
0021600475,20161227/UTALAL,2016-12-27,LAL,100,UTA,102,NBA TV
0021600476,20161228/INDWAS,2016-12-28,WAS,111,IND,105,NA
0021600477,20161228/CHAORL,2016-12-28,ORL,101,CHA,120,NA
0021600478,20161228/NYKATL,2016-12-28,ATL,102,NYK,98,NA
0021600479,20161228/MILDET,2016-12-28,DET,94,MIL,119,NBA TV
0021600480,20161228/BKNCHI,2016-12-28,CHI,101,BKN,99,NA
0021600481,20161228/LACNOP,2016-12-28,NOP,102,LAC,98,NA
0021600482,20161228/PHXSAS,2016-12-28,SAS,119,PHX,98,NA
0021600483,20161228/MINDEN,2016-12-28,DEN,105,MIN,103,NA
0021600484,20161228/SACPOR,2016-12-28,POR,102,SAC,89,NA
0021600485,20161228/TORGSW,2016-12-28,GSW,121,TOR,111,NBA TV
0021600486,20161229/MIACHA,2016-12-29,CHA,91,MIA,82,NA
0021600487,20161229/OKCMEM,2016-12-29,MEM,114,OKC,80,NA
0021600488,20161229/BOSCLE,2016-12-29,CLE,124,BOS,118,TNT
0021600489,20161229/PHIUTA,2016-12-29,UTA,100,PHI,83,NA
0021600490,20161229/TORPHX,2016-12-29,PHX,99,TOR,91,NA
0021600491,20161229/DALLAL,2016-12-29,LAL,89,DAL,101,TNT
0021600492,20161230/CHIIND,2016-12-30,IND,111,CHI,101,NA
0021600493,20161230/BKNWAS,2016-12-30,WAS,118,BKN,95,NA
0021600494,20161230/MIABOS,2016-12-30,BOS,117,MIA,114,NA
0021600495,20161230/NYKNOP,2016-12-30,NOP,104,NYK,92,NA
0021600496,20161230/LACHOU,2016-12-30,HOU,140,LAC,116,NBA TV
0021600497,20161230/MILMIN,2016-12-30,MIN,116,MIL,99,NA
0021600498,20161230/DETATL,2016-12-30,ATL,105,DET,98,NA
0021600499,20161230/PORSAS,2016-12-30,SAS,110,POR,94,NA
0021600500,20161230/PHIDEN,2016-12-30,DEN,122,PHI,124,NA
0021600501,20161230/DALGSW,2016-12-30,GSW,108,DAL,99,NA
0021600502,20161231/MEMSAC,2016-12-31,SAC,98,MEM,112,NA
0021600503,20161231/MILCHI,2016-12-31,CHI,96,MIL,116,NA
0021600504,20161231/NYKHOU,2016-12-31,HOU,129,NYK,122,NA
0021600505,20161231/CLECHA,2016-12-31,CHA,109,CLE,121,NA
0021600506,20161231/PHXUTA,2016-12-31,UTA,91,PHX,86,NA
0021600507,20161231/LACOKC,2016-12-31,OKC,114,LAC,88,NBA TV
0021600508,20170101/SASATL,2017-01-01,ATL,114,SAS,112,NA
0021600509,20170101/DETMIA,2017-01-01,MIA,98,DET,107,NA
0021600510,20170101/ORLIND,2017-01-01,IND,117,ORL,104,NA
0021600511,20170101/PORMIN,2017-01-01,MIN,89,POR,95,NA
0021600512,20170101/TORLAL,2017-01-01,LAL,114,TOR,123,NA
0021600513,20170102/OKCMIL,2017-01-02,MIL,98,OKC,94,NA
0021600514,20170102/NOPCLE,2017-01-02,CLE,90,NOP,82,NA
0021600515,20170102/UTABKN,2017-01-02,BKN,89,UTA,101,NA
0021600516,20170102/ORLNYK,2017-01-02,NYK,103,ORL,115,NA
0021600517,20170102/CHACHI,2017-01-02,CHI,118,CHA,111,NBA TV
0021600518,20170102/WASHOU,2017-01-02,HOU,101,WAS,91,NA
0021600519,20170102/PHXLAC,2017-01-02,LAC,109,PHX,98,NA
0021600520,20170102/DENGSW,2017-01-02,GSW,127,DEN,119,NA
0021600521,20170103/MINPHI,2017-01-03,PHI,93,MIN,91,NA
0021600522,20170103/UTABOS,2017-01-03,BOS,115,UTA,104,NBA TV
0021600523,20170103/INDDET,2017-01-03,DET,116,IND,121,NA
0021600524,20170103/WASDAL,2017-01-03,DAL,113,WAS,105,NA
0021600525,20170103/TORSAS,2017-01-03,SAS,110,TOR,82,NA
0021600526,20170103/SACDEN,2017-01-03,DEN,113,SAC,120,NA
0021600527,20170103/MIAPHX,2017-01-03,PHX,99,MIA,90,NA
0021600528,20170103/MEMLAL,2017-01-03,LAL,116,MEM,102,NBA TV
0021600529,20170104/OKCCHA,2017-01-04,CHA,123,OKC,112,NA
0021600530,20170104/ATLORL,2017-01-04,ORL,92,ATL,111,NA
0021600531,20170104/MILNYK,2017-01-04,NYK,104,MIL,105,NA
0021600532,20170104/CHICLE,2017-01-04,CLE,94,CHI,106,ESPN
0021600533,20170104/MEMLAC,2017-01-04,LAC,115,MEM,106,NA
0021600534,20170104/PORGSW,2017-01-04,GSW,125,POR,117,ESPN
0021600535,20170104/MIASAC,2017-01-04,SAC,102,MIA,107,NA
0021600536,20170105/BKNIND,2017-01-05,IND,121,BKN,109,NA
0021600537,20170105/UTATOR,2017-01-05,TOR,101,UTA,93,NA
0021600538,20170105/CHADET,2017-01-05,DET,115,CHA,114,NA
0021600539,20170105/ATLNOP,2017-01-05,NOP,94,ATL,99,NA
0021600540,20170105/OKCHOU,2017-01-05,HOU,118,OKC,116,TNT
0021600541,20170105/PHXDAL,2017-01-05,DAL,95,PHX,102,NA
0021600542,20170105/LALPOR,2017-01-05,POR,118,LAL,109,TNT
0021600543,20170105/SASDEN,2017-01-05,DEN,99,SAS,127,NA
0021600544,20170106/MINWAS,2017-01-06,WAS,112,MIN,105,NA
0021600545,20170106/HOUORL,2017-01-06,ORL,93,HOU,100,NA
0021600546,20170106/PHIBOS,2017-01-06,BOS,110,PHI,106,NA
0021600547,20170106/CLEBKN,2017-01-06,BKN,108,CLE,116,NA
0021600548,20170106/NYKMIL,2017-01-06,MIL,111,NYK,116,ESPN
0021600549,20170106/MIALAL,2017-01-06,LAL,127,MIA,100,NA
0021600550,20170106/MEMGSW,2017-01-06,GSW,119,MEM,128,ESPN
0021600551,20170106/LACSAC,2017-01-06,SAC,98,LAC,106,NA
0021600552,20170107/NYKIND,2017-01-07,IND,123,NYK,109,NA
0021600553,20170107/NOPBOS,2017-01-07,BOS,117,NOP,108,NA
0021600554,20170107/TORCHI,2017-01-07,CHI,123,TOR,118,NA
0021600555,20170107/DENOKC,2017-01-07,OKC,121,DEN,106,NA
0021600556,20170107/UTAMIN,2017-01-07,MIN,92,UTA,94,NA
0021600557,20170107/ATLDAL,2017-01-07,DAL,82,ATL,97,NA
0021600558,20170107/CHASAS,2017-01-07,SAS,102,CHA,85,NA
0021600559,20170108/DETPOR,2017-01-08,POR,124,DET,125,NA
0021600560,20170108/PHIBKN,2017-01-08,BKN,95,PHI,105,NA
0021600561,20170108/MIALAC,2017-01-08,LAC,98,MIA,86,NA
0021600562,20170108/WASMIL,2017-01-08,MIL,101,WAS,107,NA
0021600563,20170108/HOUTOR,2017-01-08,TOR,122,HOU,129,NA
0021600564,20170108/UTAMEM,2017-01-08,MEM,88,UTA,79,NBA TV
0021600565,20170108/CLEPHX,2017-01-08,PHX,116,CLE,120,NA
0021600566,20170108/GSWSAC,2017-01-08,SAC,106,GSW,117,NA
0021600567,20170108/ORLLAL,2017-01-08,LAL,111,ORL,95,NA
0021600568,20170109/NOPNYK,2017-01-09,NYK,96,NOP,110,NA
0021600569,20170109/OKCCHI,2017-01-09,CHI,94,OKC,109,NA
0021600570,20170109/DALMIN,2017-01-09,MIN,101,DAL,92,NA
0021600571,20170110/CHIWAS,2017-01-10,WAS,101,CHI,99,NA
0021600572,20170110/BOSTOR,2017-01-10,TOR,114,BOS,106,NBA TV
0021600573,20170110/ATLBKN,2017-01-10,BKN,97,ATL,117,NA
0021600574,20170110/CHAHOU,2017-01-10,HOU,121,CHA,114,NA
0021600575,20170110/MILSAS,2017-01-10,SAS,107,MIL,109,NA
0021600576,20170110/CLEUTA,2017-01-10,UTA,100,CLE,92,NA
0021600577,20170110/PORLAL,2017-01-10,LAL,87,POR,108,NA
0021600578,20170110/MIAGSW,2017-01-10,GSW,107,MIA,95,NBA TV
0021600579,20170110/DETSAC,2017-01-10,SAC,100,DET,94,NA
0021600580,20170111/NYKPHI,2017-01-11,PHI,98,NYK,97,NA
0021600581,20170111/MEMOKC,2017-01-11,OKC,103,MEM,95,ESPN
0021600582,20170111/HOUMIN,2017-01-11,MIN,119,HOU,105,NA
0021600583,20170111/WASBOS,2017-01-11,BOS,117,WAS,108,NA
0021600584,20170111/ORLLAC,2017-01-11,LAC,105,ORL,96,NA
0021600585,20170111/CLEPOR,2017-01-11,POR,102,CLE,86,ESPN
0021600586,20170112/NOPBKN,2017-01-12,BKN,95,NOP,104,NA
0021600587,20170112/CHINYK,2017-01-12,NYK,104,CHI,89,TNT
0021600588,20170112/LALSAS,2017-01-12,SAS,134,LAL,94,NA
0021600589,20170112/INDDEN,2017-01-12,DEN,140,IND,112,NBA TV
0021600590,20170112/DETGSW,2017-01-12,GSW,127,DET,107,TNT
0021600591,20170112/DALPHX,2017-01-12,PHX,108,DAL,113,NA
0021600592,20170113/BKNTOR,2017-01-13,TOR,132,BKN,113,NA
0021600593,20170113/CHAPHI,2017-01-13,PHI,102,CHA,93,NA
0021600594,20170113/MIAMIL,2017-01-13,MIL,116,MIA,108,NA
0021600595,20170113/MEMHOU,2017-01-13,HOU,105,MEM,110,NA
0021600596,20170113/OKCMIN,2017-01-13,MIN,96,OKC,86,NA
0021600597,20170113/BOSATL,2017-01-13,ATL,101,BOS,103,ESPN
0021600598,20170113/ORLPOR,2017-01-13,POR,109,ORL,115,NA
0021600599,20170113/CLESAC,2017-01-13,SAC,108,CLE,120,NA
0021600600,20170113/DETUTA,2017-01-13,UTA,110,DET,77,ESPN
0021600601,20170114/LALLAC,2017-01-14,LAC,113,LAL,97,NA
0021600602,20170114/NOPCHI,2017-01-14,CHI,107,NOP,99,NA
0021600603,20170114/PHIWAS,2017-01-14,WAS,109,PHI,93,NA
0021600604,20170114/ORLUTA,2017-01-14,UTA,114,ORL,107,NA
0021600605,20170114/SASPHX,2017-01-14,PHX,108,SAS,105,NBA TV
0021600606,20170115/NYKTOR,2017-01-15,TOR,116,NYK,101,NA
0021600607,20170115/MILATL,2017-01-15,ATL,111,MIL,98,NA
0021600608,20170115/MINDAL,2017-01-15,DAL,98,MIN,87,NA
0021600609,20170115/HOUBKN,2017-01-15,BKN,112,HOU,137,NA
0021600610,20170115/OKCSAC,2017-01-15,SAC,118,OKC,122,NA
0021600611,20170115/CHIMEM,2017-01-15,MEM,104,CHI,108,ESPN
0021600612,20170115/DETLAL,2017-01-15,LAL,97,DET,102,NA
0021600613,20170116/ATLNYK,2017-01-16,NYK,107,ATL,108,NBA TV
0021600614,20170116/PORWAS,2017-01-16,WAS,120,POR,101,NA
0021600615,20170116/PHIMIL,2017-01-16,MIL,104,PHI,113,NA
0021600616,20170116/NOPIND,2017-01-16,IND,98,NOP,95,NA
0021600617,20170116/ORLDEN,2017-01-16,DEN,125,ORL,112,NBA TV
0021600618,20170116/CHABOS,2017-01-16,BOS,108,CHA,98,NA
0021600619,20170116/CLEGSW,2017-01-16,GSW,126,CLE,91,TNT
0021600620,20170116/UTAPHX,2017-01-16,PHX,101,UTA,106,NA
0021600621,20170116/OKCLAC,2017-01-16,LAC,120,OKC,98,TNT
0021600622,20170117/TORBKN,2017-01-17,BKN,109,TOR,119,NA
0021600623,20170117/HOUMIA,2017-01-17,MIA,109,HOU,103,NBA TV
0021600624,20170117/DALCHI,2017-01-17,CHI,98,DAL,99,NA
0021600625,20170117/MINSAS,2017-01-17,SAS,122,MIN,114,NA
0021600626,20170117/DENLAL,2017-01-17,LAL,121,DEN,127,NBA TV
0021600627,20170118/TORPHI,2017-01-18,PHI,94,TOR,89,NA
0021600628,20170118/MEMWAS,2017-01-18,WAS,104,MEM,101,NA
0021600629,20170118/PORCHA,2017-01-18,CHA,107,POR,85,NA
0021600630,20170118/NYKBOS,2017-01-18,BOS,106,NYK,117,NA
0021600631,20170118/ORLNOP,2017-01-18,NOP,118,ORL,98,NA
0021600632,20170118/MILHOU,2017-01-18,HOU,111,MIL,92,ESPN
0021600633,20170118/ATLDET,2017-01-18,DET,118,ATL,95,NA
0021600634,20170118/OKCGSW,2017-01-18,GSW,121,OKC,100,ESPN
0021600635,20170118/INDSAC,2017-01-18,SAC,100,IND,106,NA
0021600636,20170119/PHXCLE,2017-01-19,CLE,118,PHX,103,NA
0021600637,20170119/DALMIA,2017-01-19,MIA,99,DAL,95,NA
0021600638,20170119/WASNYK,2017-01-19,NYK,110,WAS,113,TNT
0021600639,20170119/DENSAS,2017-01-19,SAS,118,DEN,104,NA
0021600640,20170119/MINLAC,2017-01-19,LAC,101,MIN,104,TNT
0021600641,20170120/PORPHI,2017-01-20,PHI,93,POR,92,NA
0021600642,20170120/TORCHA,2017-01-20,CHA,113,TOR,78,NA
0021600643,20170120/MILORL,2017-01-20,ORL,112,MIL,96,NA
0021600644,20170120/SACMEM,2017-01-20,MEM,107,SAC,91,NA
0021600645,20170120/BKNNOP,2017-01-20,NOP,114,BKN,143,NA
0021600646,20170120/GSWHOU,2017-01-20,HOU,108,GSW,125,ESPN
0021600647,20170120/CHIATL,2017-01-20,ATL,102,CHI,93,NA
0021600648,20170120/UTADAL,2017-01-20,DAL,107,UTA,112,NA
0021600649,20170120/INDLAL,2017-01-20,LAL,108,IND,95,ESPN
0021600650,20170121/PORBOS,2017-01-21,BOS,123,POR,127,NA
0021600651,20170121/WASDET,2017-01-21,DET,113,WAS,112,NA
0021600652,20170121/BKNCHA,2017-01-21,CHA,112,BKN,105,NA
0021600653,20170121/PHIATL,2017-01-21,ATL,110,PHI,93,NA
0021600654,20170121/PHXNYK,2017-01-21,NYK,105,PHX,107,NA
0021600655,20170121/MILMIA,2017-01-21,MIA,109,MIL,97,NA
0021600656,20170121/HOUMEM,2017-01-21,MEM,95,HOU,119,NA
0021600657,20170121/SASCLE,2017-01-21,CLE,115,SAS,118,ABC
0021600658,20170121/LACDEN,2017-01-21,DEN,123,LAC,98,NA
0021600659,20170121/INDUTA,2017-01-21,UTA,109,IND,100,NA
0021600660,20170121/SACCHI,2017-01-21,CHI,102,SAC,99,NA
0021600661,20170122/GSWORL,2017-01-22,ORL,98,GSW,118,NA
0021600662,20170122/LALDAL,2017-01-22,DAL,122,LAL,73,NA
0021600663,20170122/PHXTOR,2017-01-22,TOR,103,PHX,115,NA
0021600664,20170122/DENMIN,2017-01-22,MIN,111,DEN,108,NA
0021600665,20170123/WASCHA,2017-01-23,CHA,99,WAS,109,NA
0021600666,20170123/SASBKN,2017-01-23,BKN,86,SAS,112,NA
0021600667,20170123/LACATL,2017-01-23,ATL,105,LAC,115,NA
0021600668,20170123/GSWMIA,2017-01-23,MIA,105,GSW,102,NA
0021600669,20170123/SACDET,2017-01-23,DET,104,SAC,109,NA
0021600670,20170123/HOUMIL,2017-01-23,MIL,127,HOU,114,NA
0021600671,20170123/CLENOP,2017-01-23,NOP,124,CLE,122,NA
0021600672,20170123/NYKIND,2017-01-23,IND,103,NYK,109,TNT
0021600673,20170123/OKCUTA,2017-01-23,UTA,95,OKC,97,NA
0021600674,20170124/SASTOR,2017-01-24,TOR,106,SAS,108,NBA TV
0021600675,20170124/LACPHI,2017-01-24,PHI,121,LAC,110,NA
0021600676,20170124/BOSWAS,2017-01-24,WAS,123,BOS,108,NA
0021600677,20170124/CHIORL,2017-01-24,ORL,92,CHI,100,NA
0021600678,20170124/UTADEN,2017-01-24,DEN,103,UTA,93,NA
0021600679,20170124/MINPHX,2017-01-24,PHX,111,MIN,112,NA
0021600680,20170125/SACCLE,2017-01-25,CLE,112,SAC,116,NA
0021600681,20170125/HOUBOS,2017-01-25,BOS,120,HOU,109,NA
0021600682,20170125/MIABKN,2017-01-25,BKN,106,MIA,109,NA
0021600683,20170125/ATLCHI,2017-01-25,CHI,114,ATL,119,NA
0021600684,20170125/PHIMIL,2017-01-25,MIL,109,PHI,114,NA
0021600685,20170125/TORMEM,2017-01-25,MEM,101,TOR,99,NA
0021600686,20170125/OKCNOP,2017-01-25,NOP,105,OKC,114,NA
0021600687,20170125/GSWCHA,2017-01-25,CHA,103,GSW,113,ESPN
0021600688,20170125/NYKDAL,2017-01-25,DAL,103,NYK,95,NA
0021600689,20170125/LALPOR,2017-01-25,POR,105,LAL,98,ESPN
0021600690,20170126/DALOKC,2017-01-26,OKC,109,DAL,98,TNT
0021600691,20170126/INDMIN,2017-01-26,MIN,103,IND,109,NA
0021600692,20170126/PHXDEN,2017-01-26,DEN,127,PHX,120,NA
0021600693,20170126/LALUTA,2017-01-26,UTA,96,LAL,88,TNT
0021600694,20170127/HOUPHI,2017-01-27,PHI,118,HOU,123,ESPN
0021600695,20170127/BKNCLE,2017-01-27,CLE,124,BKN,116,NA
0021600696,20170127/SACIND,2017-01-27,IND,115,SAC,111,NA
0021600697,20170127/ORLBOS,2017-01-27,BOS,128,ORL,98,NA
0021600698,20170127/MILTOR,2017-01-27,TOR,102,MIL,86,NA
0021600699,20170127/CHANYK,2017-01-27,NYK,110,CHA,107,NA
0021600700,20170127/MIACHI,2017-01-27,CHI,88,MIA,100,NA
0021600701,20170127/SASNOP,2017-01-27,NOP,119,SAS,103,NA
0021600702,20170127/WASATL,2017-01-27,ATL,86,WAS,112,NA
0021600703,20170127/MEMPOR,2017-01-27,POR,112,MEM,109,NA
0021600704,20170128/SACCHA,2017-01-28,CHA,106,SAC,109,NA
0021600705,20170128/DETMIA,2017-01-28,MIA,116,DET,103,NA
0021600706,20170128/BOSMIL,2017-01-28,MIL,108,BOS,112,NA
0021600707,20170128/LACGSW,2017-01-28,GSW,144,LAC,98,ABC
0021600708,20170128/MEMUTA,2017-01-28,UTA,95,MEM,102,NA
0021600709,20170128/DENPHX,2017-01-28,PHX,112,DEN,123,NA
0021600710,20170128/BKNMIN,2017-01-28,MIN,129,BKN,109,NA
0021600711,20170129/NYKATL,2017-01-29,ATL,142,NYK,139,NA
0021600712,20170129/OKCCLE,2017-01-29,CLE,107,OKC,91,ABC
0021600713,20170129/HOUIND,2017-01-29,IND,120,HOU,101,NA
0021600714,20170129/WASNOP,2017-01-29,NOP,94,WAS,107,NBA TV
0021600715,20170129/ORLTOR,2017-01-29,TOR,113,ORL,114,NA
0021600716,20170129/PHICHI,2017-01-29,CHI,121,PHI,108,NA
0021600717,20170129/DALSAS,2017-01-29,SAS,101,DAL,105,NA
0021600718,20170129/GSWPOR,2017-01-29,POR,111,GSW,113,NBA TV
0021600266,20170130/SACPHI,2017-01-30,PHI,122,SAC,119,NA
0021600719,20170130/BKNMIA,2017-01-30,MIA,104,BKN,96,NA
0021600720,20170130/ORLMIN,2017-01-30,MIN,111,ORL,105,NA
0021600721,20170130/DETBOS,2017-01-30,BOS,113,DET,109,TNT
0021600722,20170130/CLEDAL,2017-01-30,DAL,104,CLE,97,NA
0021600723,20170130/MEMPHX,2017-01-30,PHX,96,MEM,115,TNT
0021600724,20170131/NYKWAS,2017-01-31,WAS,117,NYK,101,NA
0021600725,20170131/NOPTOR,2017-01-31,TOR,108,NOP,106,NA
0021600726,20170131/SACHOU,2017-01-31,HOU,105,SAC,83,NA
0021600727,20170131/OKCSAS,2017-01-31,SAS,108,OKC,94,NBA TV
0021600728,20170131/CHAPOR,2017-01-31,POR,115,CHA,98,NA
0021600729,20170131/DENLAL,2017-01-31,LAL,120,DEN,116,NA
0021600730,20170201/INDORL,2017-02-01,ORL,88,IND,98,NA
0021600731,20170201/MINCLE,2017-02-01,CLE,125,MIN,97,ESPN
0021600732,20170201/TORBOS,2017-02-01,BOS,109,TOR,104,NA
0021600733,20170201/NYKBKN,2017-02-01,BKN,90,NYK,95,NA
0021600734,20170201/ATLMIA,2017-02-01,MIA,116,ATL,93,NA
0021600735,20170201/NOPDET,2017-02-01,DET,118,NOP,98,NA
0021600736,20170201/PHIDAL,2017-02-01,DAL,113,PHI,95,NA
0021600737,20170201/MEMDEN,2017-02-01,DEN,99,MEM,119,NA
0021600738,20170201/MILUTA,2017-02-01,UTA,104,MIL,88,NA
0021600739,20170201/LACPHX,2017-02-01,PHX,114,LAC,124,NA
0021600740,20170201/CHIOKC,2017-02-01,OKC,100,CHI,128,ESPN
0021600741,20170201/CHAGSW,2017-02-01,GSW,126,CHA,111,NA
0021600742,20170202/LALWAS,2017-02-02,WAS,116,LAL,108,NA
0021600743,20170202/ATLHOU,2017-02-02,HOU,108,ATL,113,TNT
0021600744,20170202/PHISAS,2017-02-02,SAS,102,PHI,86,NA
0021600745,20170202/GSWLAC,2017-02-02,LAC,120,GSW,133,TNT
0021600746,20170203/TORORL,2017-02-03,ORL,102,TOR,94,NA
0021600747,20170203/INDBKN,2017-02-03,BKN,97,IND,106,NA
0021600748,20170203/MINDET,2017-02-03,DET,116,MIN,108,NA
0021600749,20170203/CHIHOU,2017-02-03,HOU,121,CHI,117,NA
0021600750,20170203/MEMOKC,2017-02-03,OKC,114,MEM,102,NA
0021600751,20170203/LALBOS,2017-02-03,BOS,113,LAL,107,ESPN
0021600752,20170203/MILDEN,2017-02-03,DEN,121,MIL,117,NA
0021600753,20170203/PHXSAC,2017-02-03,SAC,103,PHX,105,NA
0021600754,20170203/DALPOR,2017-02-03,POR,104,DAL,108,ESPN
0021600755,20170204/NOPWAS,2017-02-04,WAS,105,NOP,91,NA
0021600756,20170204/ORLATL,2017-02-04,ATL,113,ORL,86,NA
0021600757,20170204/DETIND,2017-02-04,IND,105,DET,84,NA
0021600758,20170204/PHIMIA,2017-02-04,MIA,125,PHI,102,NA
0021600759,20170204/CLENYK,2017-02-04,NYK,104,CLE,111,ABC
0021600760,20170204/CHAUTA,2017-02-04,UTA,105,CHA,98,NA
0021600761,20170204/MILPHX,2017-02-04,PHX,112,MIL,137,NA
0021600762,20170204/DENSAS,2017-02-04,SAS,121,DEN,97,NA
0021600763,20170204/MEMMIN,2017-02-04,MIN,99,MEM,107,NA
0021600764,20170204/GSWSAC,2017-02-04,SAC,109,GSW,106,NA
0021600765,20170205/TORBKN,2017-02-05,BKN,95,TOR,103,NA
0021600766,20170205/LACBOS,2017-02-05,BOS,107,LAC,102,ABC
0021600767,20170205/POROKC,2017-02-05,OKC,105,POR,99,NA
0021600768,20170206/LALNYK,2017-02-06,NYK,107,LAL,121,NA
0021600769,20170206/CLEWAS,2017-02-06,WAS,135,CLE,140,TNT
0021600770,20170206/OKCIND,2017-02-06,IND,93,OKC,90,NA
0021600771,20170206/LACTOR,2017-02-06,TOR,118,LAC,109,NA
0021600772,20170206/UTAATL,2017-02-06,ATL,95,UTA,120,NA
0021600773,20170206/PHIDET,2017-02-06,DET,113,PHI,96,NA
0021600774,20170206/PHXNOP,2017-02-06,NOP,111,PHX,106,NA
0021600775,20170206/MIAMIN,2017-02-06,MIN,113,MIA,115,NA
0021600776,20170206/DALDEN,2017-02-06,DEN,110,DAL,87,NA
0021600777,20170206/SASMEM,2017-02-06,MEM,89,SAS,74,TNT
0021600778,20170206/CHISAC,2017-02-06,SAC,107,CHI,112,NA
0021600779,20170207/BKNCHA,2017-02-07,CHA,111,BKN,107,NA
0021600780,20170207/ORLHOU,2017-02-07,HOU,128,ORL,104,NBA TV
0021600781,20170207/PORDAL,2017-02-07,DAL,113,POR,114,NA
0021600782,20170208/SASPHI,2017-02-08,PHI,103,SAS,111,NA
0021600783,20170208/CLEIND,2017-02-08,IND,117,CLE,132,NA
0021600784,20170208/WASBKN,2017-02-08,BKN,110,WAS,114,NA
0021600785,20170208/DENATL,2017-02-08,ATL,117,DEN,106,NA
0021600786,20170208/LALDET,2017-02-08,DET,121,LAL,102,NA
0021600787,20170208/MIAMIL,2017-02-08,MIL,88,MIA,106,NA
0021600788,20170208/PHXMEM,2017-02-08,MEM,110,PHX,91,NA
0021600789,20170208/UTANOP,2017-02-08,NOP,94,UTA,127,NA
0021600790,20170208/TORMIN,2017-02-08,MIN,112,TOR,109,NA
0021600791,20170208/LACNYK,2017-02-08,NYK,115,LAC,119,ESPN
