gid,gcode,date,home,home_score,away,away_score,national_tv
0011500088,20151020/MINMIL,2015-10-20,MIL,106,MIN,88,NA
0011500089,20151020/OKCUTA,2015-10-20,UTA,102,OKC,113,NA
0011500090,20151020/PHXSAS,2015-10-20,SAS,84,PHX,104,NA
0011500091,20151020/GSWLAC,2015-10-20,LAC,130,GSW,95,ESPN
0011500092,20151021/NOPORL,2015-10-21,ORL,110,NOP,107,NA
0011500093,20151021/CHADET,2015-10-21,DET,94,CHA,99,NA
0011500094,20151021/PHXDAL,2015-10-21,DAL,87,PHX,99,NA
0011500095,20151021/MEMATL,2015-10-21,ATL,81,MEM,82,NA
0011500096,20151021/WASMIA,2015-10-21,MIA,110,WAS,105,ESPN
0011500097,20151022/CHAIND,2015-10-22,IND,98,CHA,86,NA
0011500098,20151022/DENUTA,2015-10-22,UTA,98,DEN,78,NA
0011500099,20151022/GSWLAL,2015-10-22,LAL,97,GSW,136,TNT
0011500100,20151022/NYKBOS,2015-10-22,BOS,99,NYK,85,NBATV
0011500101,20151022/PORLAC,2015-10-22,LAC,115,POR,109,NA
0011500102,20151023/MEMORL,2015-10-23,ORL,86,MEM,76,NA
0011500103,20151023/DALCHI,2015-10-23,CHI,103,DAL,102,NA
0011500104,20151023/MIANOP,2015-10-23,NOP,93,MIA,90,NA
0011500105,20151023/MILMIN,2015-10-23,MIN,112,MIL,108,NA
0011500106,20151023/PHIBOS,2015-10-23,BOS,81,PHI,65,NA
0011500107,20151023/WASTOR,2015-10-23,TOR,92,WAS,82,NA
0011500108,20151023/ATLDET,2015-10-23,DET,115,ATL,87,NA
0011500109,20151023/HOUSAS,2015-10-23,SAS,111,HOU,86,NBATV
0021500001,20151027/DETATL,2015-10-27,ATL,94,DET,106,NA
0021500002,20151027/CLECHI,2015-10-27,CHI,97,CLE,95,TNT
0021500003,20151027/NOPGSW,2015-10-27,GSW,111,NOP,95,TNT
0021500004,20151028/WASORL,2015-10-28,ORL,87,WAS,88,NA
0021500005,20151028/PHIBOS,2015-10-28,BOS,112,PHI,95,NA
0021500006,20151028/CHIBKN,2015-10-28,BKN,100,CHI,115,NA
0021500007,20151028/UTADET,2015-10-28,DET,92,UTA,87,NA
0021500008,20151028/CHAMIA,2015-10-28,MIA,104,CHA,94,NA
0021500009,20151028/INDTOR,2015-10-28,TOR,106,IND,99,NA
0021500010,20151028/DENHOU,2015-10-28,HOU,85,DEN,105,NA
0021500011,20151028/CLEMEM,2015-10-28,MEM,76,CLE,106,NA
0021500012,20151028/NYKMIL,2015-10-28,MIL,97,NYK,122,NA
0021500013,20151028/SASOKC,2015-10-28,OKC,112,SAS,106,ESPN
0021500014,20151028/DALPHX,2015-10-28,PHX,95,DAL,111,NA
0021500015,20151028/NOPPOR,2015-10-28,POR,112,NOP,94,NA
0021500016,20151028/LACSAC,2015-10-28,SAC,104,LAC,111,NA
0021500017,20151028/MINLAL,2015-10-28,LAL,111,MIN,112,ESPN
0021500018,20151029/MEMIND,2015-10-29,IND,103,MEM,112,NA
0021500019,20151029/ATLNYK,2015-10-29,NYK,101,ATL,112,TNT
0021500020,20151029/DALLAC,2015-10-29,LAC,104,DAL,88,TNT
0021500021,20151030/MIACLE,2015-10-30,CLE,102,MIA,92,ESPN
0021500022,20151030/OKCORL,2015-10-30,ORL,136,OKC,139,NA
0021500023,20151030/UTAPHI,2015-10-30,PHI,71,UTA,99,NA
0021500024,20151030/TORBOS,2015-10-30,BOS,103,TOR,113,NA
0021500025,20151030/CHIDET,2015-10-30,DET,98,CHI,94,NA
0021500026,20151030/CHAATL,2015-10-30,ATL,97,CHA,94,NA
0021500027,20151030/WASMIL,2015-10-30,MIL,113,WAS,118,NA
0021500028,20151030/BKNSAS,2015-10-30,SAS,102,BKN,75,NA
0021500029,20151030/MINDEN,2015-10-30,DEN,78,MIN,95,NA
0021500030,20151030/GSWHOU,2015-10-30,HOU,92,GSW,112,ESPN
0021500031,20151030/LALSAC,2015-10-30,SAC,132,LAL,114,NA
0021500032,20151030/PORPHX,2015-10-30,PHX,110,POR,92,NA
0021500033,20151031/UTAIND,2015-10-31,IND,76,UTA,97,NA
0021500034,20151031/NYKWAS,2015-10-31,WAS,110,NYK,117,NA
0021500035,20151031/GSWNOP,2015-10-31,NOP,120,GSW,134,NBATV
0021500036,20151031/BKNMEM,2015-10-31,MEM,101,BKN,91,NA
0021500037,20151031/PHXPOR,2015-10-31,POR,90,PHX,101,NA
0021500038,20151031/SACLAC,2015-10-31,LAC,114,SAC,109,NBATV
0021500039,20151101/ATLCHA,2015-11-01,CHA,92,ATL,94,NA
0021500040,20151101/SASBOS,2015-11-01,BOS,87,SAS,95,NA
0021500041,20151101/HOUMIA,2015-11-01,MIA,109,HOU,89,NA
0021500042,20151101/MILTOR,2015-11-01,TOR,106,MIL,87,NBATV
0021500043,20151101/ORLCHI,2015-11-01,CHI,92,ORL,87,NA
0021500044,20151101/DENOKC,2015-11-01,OKC,117,DEN,93,NA
0021500045,20151101/DALLAL,2015-11-01,LAL,93,DAL,103,NA
0021500046,20151102/CLEPHI,2015-11-02,PHI,100,CLE,107,NA
0021500047,20151102/MILBKN,2015-11-02,BKN,96,MIL,103,NA
0021500048,20151102/SASNYK,2015-11-02,NYK,84,SAS,94,NA
0021500049,20151102/OKCHOU,2015-11-02,HOU,110,OKC,105,NBATV
0021500050,20151102/PORMIN,2015-11-02,MIN,101,POR,106,NA
0021500051,20151102/MEMGSW,2015-11-02,GSW,119,MEM,69,NBATV
0021500052,20151102/PHXLAC,2015-11-02,LAC,102,PHX,96,NA
0021500053,20151103/CHICHA,2015-11-03,CHA,130,CHI,105,NA
0021500054,20151103/INDDET,2015-11-03,DET,82,IND,94,NA
0021500055,20151103/ATLMIA,2015-11-03,MIA,92,ATL,98,NBATV
0021500056,20151103/ORLNOP,2015-11-03,NOP,94,ORL,103,NA
0021500057,20151103/TORDAL,2015-11-03,DAL,91,TOR,102,NA
0021500058,20151103/MEMSAC,2015-11-03,SAC,89,MEM,103,NA
0021500059,20151103/DENLAL,2015-11-03,LAL,109,DEN,120,NBATV
0021500060,20151104/BOSIND,2015-11-04,IND,100,BOS,98,NA
0021500061,20151104/SASWAS,2015-11-04,WAS,102,SAS,99,NA
0021500062,20151104/BKNATL,2015-11-04,ATL,101,BKN,87,NA
0021500063,20151104/NYKCLE,2015-11-04,CLE,96,NYK,86,ESPN
0021500064,20151104/ORLHOU,2015-11-04,HOU,119,ORL,114,NA
0021500065,20151104/PHIMIL,2015-11-04,MIL,91,PHI,87,NA
0021500066,20151104/TOROKC,2015-11-04,OKC,98,TOR,103,NA
0021500067,20151104/SACPHX,2015-11-04,PHX,118,SAC,97,NA
0021500068,20151104/PORUTA,2015-11-04,UTA,92,POR,108,NA
0021500069,20151104/LACGSW,2015-11-04,GSW,112,LAC,108,ESPN
0021500070,20151105/OKCCHI,2015-11-05,CHI,104,OKC,98,TNT
0021500071,20151105/MIAMIN,2015-11-05,MIN,84,MIA,96,NA
0021500072,20151105/CHADAL,2015-11-05,DAL,94,CHA,108,NA
0021500073,20151105/UTADEN,2015-11-05,DEN,84,UTA,96,NA
0021500074,20151105/MEMPOR,2015-11-05,POR,115,MEM,96,TNT
0021500075,20151106/TORORL,2015-11-06,ORL,92,TOR,87,NA
0021500076,20151106/WASBOS,2015-11-06,BOS,118,WAS,98,NA
0021500077,20151106/LALBKN,2015-11-06,BKN,98,LAL,104,NA
0021500078,20151106/PHICLE,2015-11-06,CLE,108,PHI,102,NA
0021500079,20151106/MILNYK,2015-11-06,NYK,92,MIL,99,NA
0021500080,20151106/MIAIND,2015-11-06,IND,90,MIA,87,ESPN
0021500081,20151106/ATLNOP,2015-11-06,NOP,115,ATL,121,NA
0021500082,20151106/DETPHX,2015-11-06,PHX,92,DET,100,NA
0021500083,20151106/DENGSW,2015-11-06,GSW,119,DEN,104,NA
0021500084,20151106/HOUSAC,2015-11-06,SAC,110,HOU,116,ESPN
0021500085,20151107/MINCHI,2015-11-07,CHI,93,MIN,102,NA
0021500086,20151107/WASATL,2015-11-07,ATL,114,WAS,99,NA
0021500087,20151107/ORLPHI,2015-11-07,PHI,97,ORL,105,NA
0021500088,20151107/NOPDAL,2015-11-07,DAL,107,NOP,98,NA
0021500089,20151107/BKNMIL,2015-11-07,MIL,94,BKN,86,NA
0021500090,20151107/CHASAS,2015-11-07,SAS,114,CHA,94,NA
0021500091,20151107/MEMUTA,2015-11-07,UTA,89,MEM,79,NBATV
0021500092,20151107/GSWSAC,2015-11-07,SAC,94,GSW,103,NA
0021500093,20151107/HOULAC,2015-11-07,LAC,105,HOU,109,NA
0021500094,20151108/INDCLE,2015-11-08,CLE,101,IND,97,NA
0021500095,20151108/LALNYK,2015-11-08,NYK,99,LAL,95,NA
0021500096,20151108/TORMIA,2015-11-08,MIA,96,TOR,76,NA
0021500097,20151108/PHXOKC,2015-11-08,OKC,124,PHX,103,NA
0021500098,20151108/DETPOR,2015-11-08,POR,103,DET,120,NA
0021500099,20151109/ORLIND,2015-11-09,IND,97,ORL,84,NA
0021500100,20151109/CHIPHI,2015-11-09,PHI,88,CHI,111,NBATV
0021500101,20151109/MINATL,2015-11-09,ATL,107,MIN,117,NA
0021500102,20151109/PORDEN,2015-11-09,DEN,108,POR,104,NA
0021500103,20151109/SASSAC,2015-11-09,SAC,88,SAS,106,NA
0021500104,20151109/DETGSW,2015-11-09,GSW,109,DET,95,NA
0021500105,20151109/MEMLAC,2015-11-09,LAC,94,MEM,92,NA
0021500106,20151110/UTACLE,2015-11-10,CLE,118,UTA,114,NA
0021500107,20151110/OKCWAS,2015-11-10,WAS,101,OKC,125,NBATV
0021500108,20151110/LALMIA,2015-11-10,MIA,101,LAL,88,NA
0021500109,20151110/NYKTOR,2015-11-10,TOR,109,NYK,111,NA
0021500110,20151110/BOSMIL,2015-11-10,MIL,83,BOS,99,NA
0021500111,20151110/CHAMIN,2015-11-10,MIN,95,CHA,104,NA
0021500112,20151110/DALNOP,2015-11-10,NOP,120,DAL,105,NA
0021500113,20151111/NYKCHA,2015-11-11,CHA,95,NYK,93,NA
0021500114,20151111/LALORL,2015-11-11,ORL,101,LAL,99,NA
0021500115,20151111/TORPHI,2015-11-11,PHI,103,TOR,119,NA
0021500116,20151111/INDBOS,2015-11-11,BOS,91,IND,102,NA
0021500117,20151111/NOPATL,2015-11-11,ATL,106,NOP,98,NA
0021500118,20151111/LACDAL,2015-11-11,DAL,118,LAC,108,ESPN
0021500119,20151111/BKNHOU,2015-11-11,HOU,98,BKN,106,NA
0021500120,20151111/GSWMEM,2015-11-11,MEM,84,GSW,100,NA
0021500121,20151111/MILDEN,2015-11-11,DEN,103,MIL,102,NA
0021500122,20151111/DETSAC,2015-11-11,SAC,101,DET,92,NA
0021500123,20151111/SASPOR,2015-11-11,POR,101,SAS,113,ESPN
0021500124,20151112/UTAMIA,2015-11-12,MIA,92,UTA,91,NA
0021500125,20151112/GSWMIN,2015-11-12,MIN,116,GSW,129,TNT
0021500126,20151112/LACPHX,2015-11-12,PHX,118,LAC,104,TNT
0021500127,20151113/MININD,2015-11-13,IND,107,MIN,103,NA
0021500128,20151113/UTAORL,2015-11-13,ORL,102,UTA,93,NA
0021500129,20151113/ATLBOS,2015-11-13,BOS,106,ATL,93,NA
0021500130,20151113/CLENYK,2015-11-13,NYK,84,CLE,90,NBATV
0021500131,20151113/NOPTOR,2015-11-13,TOR,100,NOP,81,NA
0021500132,20151113/CHACHI,2015-11-13,CHI,102,CHA,97,NA
0021500133,20151113/PORMEM,2015-11-13,MEM,101,POR,100,NA
0021500134,20151113/PHIOKC,2015-11-13,OKC,102,PHI,85,NA
0021500135,20151113/LALDAL,2015-11-13,DAL,90,LAL,82,NA
0021500136,20151113/HOUDEN,2015-11-13,DEN,107,HOU,98,NA
0021500137,20151113/BKNSAC,2015-11-13,SAC,111,BKN,109,NBATV
0021500138,20151114/DETLAC,2015-11-14,LAC,101,DET,96,NA
0021500139,20151114/ORLWAS,2015-11-14,WAS,108,ORL,99,NA
0021500140,20151114/DALHOU,2015-11-14,HOU,98,DAL,110,NA
0021500141,20151114/CLEMIL,2015-11-14,MIL,108,CLE,105,NA
0021500142,20151114/PHISAS,2015-11-14,SAS,92,PHI,83,NA
0021500143,20151114/DENPHX,2015-11-14,PHX,105,DEN,81,NBATV
0021500144,20151114/BKNGSW,2015-11-14,GSW,107,BKN,99,NA
0021500145,20151115/NOPNYK,2015-11-15,NYK,95,NOP,87,NA
0021500146,20151115/MEMMIN,2015-11-15,MIN,106,MEM,114,NA
0021500147,20151115/PORCHA,2015-11-15,CHA,106,POR,94,NA
0021500148,20151115/UTAATL,2015-11-15,ATL,96,UTA,97,NA
0021500149,20151115/BOSOKC,2015-11-15,OKC,85,BOS,100,NA
0021500150,20151115/TORSAC,2015-11-15,SAC,107,TOR,101,NA
0021500151,20151115/DETLAL,2015-11-15,LAL,97,DET,85,NA
0021500152,20151116/DALPHI,2015-11-16,PHI,86,DAL,92,NA
0021500153,20151116/INDCHI,2015-11-16,CHI,96,IND,95,NA
0021500154,20151116/BOSHOU,2015-11-16,HOU,95,BOS,111,NA
0021500155,20151116/OKCMEM,2015-11-16,MEM,122,OKC,114,NA
0021500156,20151116/PORSAS,2015-11-16,SAS,93,POR,80,NA
0021500157,20151116/LALPHX,2015-11-16,PHX,120,LAL,101,NA
0021500158,20151117/MILWAS,2015-11-17,WAS,115,MIL,86,NBATV
0021500159,20151117/ATLBKN,2015-11-17,BKN,90,ATL,88,NA
0021500160,20151117/CLEDET,2015-11-17,DET,104,CLE,99,NA
0021500161,20151117/MINMIA,2015-11-17,MIA,91,MIN,103,NA
0021500162,20151117/CHANYK,2015-11-17,NYK,102,CHA,94,NA
0021500163,20151117/DENNOP,2015-11-17,NOP,98,DEN,115,NA
0021500164,20151117/TORGSW,2015-11-17,GSW,115,TOR,110,NBATV
0021500165,20151118/BKNCHA,2015-11-18,CHA,116,BKN,111,NA
0021500166,20151118/MINORL,2015-11-18,ORL,104,MIN,101,NA
0021500167,20151118/INDPHI,2015-11-18,PHI,85,IND,112,NA
0021500168,20151118/DALBOS,2015-11-18,BOS,102,DAL,106,NA
0021500169,20151118/SACATL,2015-11-18,ATL,103,SAC,97,NA
0021500170,20151118/PORHOU,2015-11-18,HOU,108,POR,103,NA
0021500171,20151118/NOPOKC,2015-11-18,OKC,110,NOP,103,ESPN
0021500172,20151118/DENSAS,2015-11-18,SAS,109,DEN,98,NA
0021500173,20151118/TORUTA,2015-11-18,UTA,93,TOR,89,NA
0021500174,20151118/CHIPHX,2015-11-18,PHX,97,CHI,103,ESPN
0021500175,20151119/SACMIA,2015-11-19,MIA,116,SAC,109,NA
0021500176,20151119/MILCLE,2015-11-19,CLE,115,MIL,100,TNT
0021500177,20151119/GSWLAC,2015-11-19,LAC,117,GSW,124,TNT
0021500178,20151120/PHICHA,2015-11-20,CHA,113,PHI,88,NA
0021500179,20151120/BKNBOS,2015-11-20,BOS,120,BKN,95,NA
0021500180,20151120/HOUMEM,2015-11-20,MEM,96,HOU,84,NA
0021500181,20151120/DETMIN,2015-11-20,MIN,86,DET,96,NA
0021500182,20151120/SASNOP,2015-11-20,NOP,104,SAS,90,ESPN
0021500183,20151120/NYKOKC,2015-11-20,OKC,90,NYK,93,NA
0021500184,20151120/UTADAL,2015-11-20,DAL,102,UTA,93,NA
0021500185,20151120/PHXDEN,2015-11-20,DEN,107,PHX,114,NA
0021500186,20151120/LACPOR,2015-11-20,POR,102,LAC,91,NA
0021500187,20151120/CHIGSW,2015-11-20,GSW,106,CHI,94,ESPN
0021500188,20151120/TORLAL,2015-11-20,LAL,91,TOR,102,NA
0021500189,20151121/SACORL,2015-11-21,ORL,91,SAC,97,NA
0021500190,20151121/MILIND,2015-11-21,IND,123,MIL,86,NA
0021500191,20151121/ATLCLE,2015-11-21,CLE,109,ATL,97,NA
0021500192,20151121/WASDET,2015-11-21,DET,95,WAS,97,NBATV
0021500193,20151121/PHIMIA,2015-11-21,MIA,96,PHI,91,NA
0021500194,20151121/NYKHOU,2015-11-21,HOU,102,NYK,107,NA
0021500195,20151121/MEMSAS,2015-11-21,SAS,92,MEM,82,NA
0021500196,20151122/TORLAC,2015-11-22,LAC,80,TOR,91,NA
0021500197,20151122/BOSBKN,2015-11-22,BKN,111,BOS,101,NA
0021500198,20151122/PHXNOP,2015-11-22,NOP,122,PHX,116,NA
0021500199,20151122/DALOKC,2015-11-22,OKC,117,DAL,114,NA
0021500200,20151122/GSWDEN,2015-11-22,DEN,105,GSW,118,ESPN
0021500201,20151122/PORLAL,2015-11-22,LAL,93,POR,107,NA
0021500202,20151123/SACCHA,2015-11-23,CHA,127,SAC,122,NA
0021500203,20151123/ORLCLE,2015-11-23,CLE,117,ORL,103,NA
0021500204,20151123/NYKMIA,2015-11-23,MIA,95,NYK,78,NBATV
0021500205,20151123/DETMIL,2015-11-23,MIL,109,DET,88,NA
0021500206,20151123/PHIMIN,2015-11-23,MIN,100,PHI,95,NA
0021500207,20151123/PHXSAS,2015-11-23,SAS,98,PHX,84,NA
0021500208,20151123/OKCUTA,2015-11-23,UTA,89,OKC,111,NA
0021500209,20151124/INDWAS,2015-11-24,WAS,106,IND,123,NA
0021500210,20151124/BOSATL,2015-11-24,ATL,121,BOS,97,TNT
0021500211,20151124/DALMEM,2015-11-24,MEM,110,DAL,96,NA
0021500212,20151124/LACDEN,2015-11-24,DEN,94,LAC,111,NA
0021500213,20151124/CHIPOR,2015-11-24,POR,88,CHI,93,NA
0021500214,20151124/LALGSW,2015-11-24,GSW,111,LAL,77,TNT
0021500215,20151125/WASCHA,2015-11-25,CHA,101,WAS,87,NA
0021500216,20151125/NYKORL,2015-11-25,ORL,100,NYK,91,NA
0021500217,20151125/PHIBOS,2015-11-25,BOS,84,PHI,80,NA
0021500218,20151125/MIADET,2015-11-25,DET,104,MIA,81,NA
0021500219,20151125/CLETOR,2015-11-25,TOR,103,CLE,99,NA
0021500220,20151125/MEMHOU,2015-11-25,HOU,93,MEM,102,NBATV
0021500221,20151125/SACMIL,2015-11-25,MIL,118,SAC,129,NA
0021500222,20151125/ATLMIN,2015-11-25,MIN,99,ATL,95,NA
0021500223,20151125/BKNOKC,2015-11-25,OKC,110,BKN,99,NA
0021500224,20151125/DALSAS,2015-11-25,SAS,88,DAL,83,NA
0021500225,20151125/NOPPHX,2015-11-25,PHX,114,NOP,120,NA
0021500226,20151125/UTALAC,2015-11-25,LAC,91,UTA,102,NA
0021500227,20151127/CLECHA,2015-11-27,CHA,90,CLE,95,NA
0021500228,20151127/MILORL,2015-11-27,ORL,114,MIL,90,NBATV
0021500229,20151127/WASBOS,2015-11-27,BOS,111,WAS,78,NA
0021500230,20151127/MIANYK,2015-11-27,NYK,78,MIA,97,NA
0021500231,20151127/CHIIND,2015-11-27,IND,104,CHI,92,NA
0021500232,20151127/PHIHOU,2015-11-27,HOU,116,PHI,114,NA
0021500233,20151127/ATLMEM,2015-11-27,MEM,101,ATL,116,NA
0021500234,20151127/DETOKC,2015-11-27,OKC,103,DET,87,NA
0021500235,20151127/SASDEN,2015-11-27,DEN,80,SAS,91,NA
0021500236,20151127/GSWPHX,2015-11-27,PHX,116,GSW,135,NBATV
0021500237,20151127/MINSAC,2015-11-27,SAC,91,MIN,101,NA
0021500238,20151127/NOPLAC,2015-11-27,LAC,111,NOP,90,NA
0021500239,20151128/TORWAS,2015-11-28,WAS,82,TOR,84,NA
0021500240,20151128/BKNCLE,2015-11-28,CLE,90,BKN,88,NA
0021500241,20151128/DENDAL,2015-11-28,DAL,92,DEN,81,NBATV
0021500242,20151128/ATLSAS,2015-11-28,SAS,108,ATL,88,NA
0021500243,20151128/NOPUTA,2015-11-28,UTA,101,NOP,87,NA
0021500244,20151128/LALPOR,2015-11-28,POR,108,LAL,96,NA
0021500245,20151128/SACGSW,2015-11-28,GSW,120,SAC,101,NA
0021500246,20151129/MILCHA,2015-11-29,CHA,87,MIL,82,NA
0021500247,20151129/MINLAC,2015-11-29,LAC,107,MIN,99,NA
0021500248,20151129/DETBKN,2015-11-29,BKN,87,DET,83,NA
0021500249,20151129/BOSORL,2015-11-29,ORL,110,BOS,91,NA
0021500250,20151129/PHXTOR,2015-11-29,TOR,102,PHX,107,NA
0021500251,20151129/PHIMEM,2015-11-29,MEM,92,PHI,84,NBATV
0021500252,20151129/HOUNYK,2015-11-29,NYK,111,HOU,116,NA
0021500253,20151129/INDLAL,2015-11-29,LAL,103,IND,107,NA
0021500254,20151130/HOUDET,2015-11-30,DET,116,HOU,105,NA
0021500255,20151130/BOSMIA,2015-11-30,MIA,95,BOS,105,NA
0021500256,20151130/OKCATL,2015-11-30,ATL,106,OKC,100,NA
0021500257,20151130/SASCHI,2015-11-30,CHI,92,SAS,89,NBATV
0021500258,20151130/DENMIL,2015-11-30,MIL,92,DEN,74,NA
0021500259,20151130/GSWUTA,2015-11-30,UTA,103,GSW,106,NA
0021500260,20151130/DALSAC,2015-11-30,SAC,112,DAL,98,NA
0021500261,20151130/PORLAC,2015-11-30,LAC,102,POR,87,NA
0021500262,20151201/WASCLE,2015-12-01,CLE,85,WAS,97,NBATV
