gid,gcode,date,home,home_score,away,away_score,national_tv
0022300012,20231110/UTAMEM,2023-11-10,MEM,121,UTA,127,NA
0022300013,20231110/MINSAS,2023-11-10,SAS,110,MIN,117,NA
0022300014,20231110/LACDAL,2023-11-10,DAL,144,LAC,126,NA
0022300015,20231110/LALPHX,2023-11-10,PHX,119,LAL,122,ESPN
0022300016,20231110/OKCSAC,2023-11-10,SAC,105,OKC,98,NA
0022300173,20231111/MILORL,2023-11-11,ORL,112,MIL,97,NA
0022300174,20231111/TORBOS,2023-11-11,BOS,117,TOR,94,NA
0022300175,20231111/MIAATL,2023-11-11,ATL,109,MIA,117,NA
0022300176,20231111/CLEGSW,2023-11-11,GSW,110,CLE,118,NBA TV
0022300177,20231112/CHANYK,2023-11-12,NYK,129,CHA,107,NA
0022300178,20231112/WASBKN,2023-11-12,BKN,102,WAS,94,NA
0022300179,20231112/MEMLAC,2023-11-12,LAC,101,MEM,105,NA
0022300180,20231112/INDPHI,2023-11-12,PHI,137,IND,126,NA
0022300181,20231112/DETCHI,2023-11-12,CHI,119,DET,108,NA
0022300182,20231112/DENHOU,2023-11-12,HOU,107,DEN,104,NA
0022300183,20231112/DALNOP,2023-11-12,NOP,124,DAL,136,NA
0022300184,20231112/MIASAS,2023-11-12,SAS,113,MIA,118,NA
0022300185,20231112/OKCPHX,2023-11-12,PHX,99,OKC,111,NA
0022300186,20231112/MINGSW,2023-11-12,GSW,110,MIN,116,NA
0022300187,20231112/PORLAL,2023-11-12,LAL,116,POR,110,NA
0022300188,20231113/NYKBOS,2023-11-13,BOS,114,NYK,98,NBA TV
0022300189,20231113/WASTOR,2023-11-13,TOR,111,WAS,107,NA
0022300190,20231113/CHIMIL,2023-11-13,MIL,118,CHI,109,NA
0022300191,20231113/CLESAC,2023-11-13,SAC,132,CLE,120,NBA TV
0022300017,20231114/MIACHA,2023-11-14,CHA,105,MIA,111,NA
0022300018,20231114/ATLDET,2023-11-14,DET,120,ATL,126,NA
0022300019,20231114/INDPHI,2023-11-14,PHI,126,IND,132,NA
0022300020,20231114/ORLBKN,2023-11-14,BKN,124,ORL,104,NA
0022300021,20231114/SASOKC,2023-11-14,OKC,123,SAS,87,TNT
0022300022,20231114/DALNOP,2023-11-14,NOP,131,DAL,110,NA
0022300023,20231114/PORUTA,2023-11-14,UTA,115,POR,99,NA
0022300024,20231114/LACDEN,2023-11-14,DEN,111,LAC,108,TNT
0022300025,20231114/MINGSW,2023-11-14,GSW,101,MIN,104,NA
0022300026,20231114/MEMLAL,2023-11-14,LAL,134,MEM,107,NA
0022300192,20231115/DALWAS,2023-11-15,WAS,117,DAL,130,NA
0022300193,20231115/NYKATL,2023-11-15,ATL,114,NYK,116,NA
0022300194,20231115/BOSPHI,2023-11-15,PHI,107,BOS,117,ESPN
0022300195,20231115/MILTOR,2023-11-15,TOR,112,MIL,128,NA
0022300196,20231115/ORLCHI,2023-11-15,CHI,94,ORL,96,NA
0022300197,20231115/MINPHX,2023-11-15,PHX,133,MIN,115,NA
0022300198,20231115/SACLAL,2023-11-15,LAL,110,SAC,125,ESPN
0022300199,20231115/CLEPOR,2023-11-15,POR,95,CLE,109,NA
0022300200,20231116/BKNMIA,2023-11-16,MIA,122,BKN,115,NBA TV
0022300201,20231116/OKCGSW,2023-11-16,GSW,109,OKC,128,NBA TV
0022300027,20231117/MILCHA,2023-11-17,CHA,99,MIL,130,NA
0022300028,20231117/NYKWAS,2023-11-17,WAS,99,NYK,120,NA
0022300029,20231117/PHIATL,2023-11-17,ATL,116,PHI,126,NA
0022300030,20231117/DETCLE,2023-11-17,CLE,108,DET,100,NA
0022300031,20231117/BOSTOR,2023-11-17,TOR,105,BOS,108,NA
0022300032,20231117/SACSAS,2023-11-17,SAS,120,SAC,129,ESPN
0022300033,20231117/ORLCHI,2023-11-17,CHI,97,ORL,103,NA
0022300034,20231117/DENNOP,2023-11-17,NOP,115,DEN,110,NA
0022300035,20231117/PHXUTA,2023-11-17,UTA,128,PHX,131,ESPN
0022300036,20231117/LALPOR,2023-11-17,POR,95,LAL,107,NA
0022300037,20231117/HOULAC,2023-11-17,LAC,106,HOU,100,NA
0022300202,20231118/NYKCHA,2023-11-18,CHA,108,NYK,122,NA
0022300203,20231118/MINNOP,2023-11-18,NOP,120,MIN,121,NA
0022300204,20231118/MIACHI,2023-11-18,CHI,102,MIA,97,NA
0022300205,20231118/DALMIL,2023-11-18,MIL,132,DAL,125,NBA TV
0022300206,20231118/MEMSAS,2023-11-18,SAS,108,MEM,120,NA
0022300207,20231118/OKCGSW,2023-11-18,GSW,123,OKC,130,NA
0022300208,20231119/PHIBKN,2023-11-19,BKN,99,PHI,121,NA
0022300209,20231119/ORLIND,2023-11-19,IND,116,ORL,128,NA
0022300210,20231119/DENCLE,2023-11-19,CLE,121,DEN,109,NA
0022300211,20231119/DETTOR,2023-11-19,TOR,142,DET,113,NA
0022300212,20231119/SACDAL,2023-11-19,DAL,113,SAC,129,NA
0022300213,20231119/BOSMEM,2023-11-19,MEM,100,BOS,102,NA
0022300214,20231119/PHXUTA,2023-11-19,UTA,137,PHX,140,NBA TV
0022300215,20231119/OKCPOR,2023-11-19,POR,91,OKC,134,NA
0022300216,20231119/HOULAL,2023-11-19,LAL,105,HOU,104,NA
0022300217,20231120/BOSCHA,2023-11-20,CHA,121,BOS,118,NA
0022300218,20231120/DENDET,2023-11-20,DET,103,DEN,107,NA
0022300219,20231120/MILWAS,2023-11-20,WAS,129,MIL,142,NA
0022300220,20231120/MIACHI,2023-11-20,CHI,100,MIA,118,NA
0022300221,20231120/NYKMIN,2023-11-20,MIN,117,NYK,100,NA
0022300222,20231120/SACNOP,2023-11-20,NOP,129,SAC,93,NA
0022300223,20231120/LACSAS,2023-11-20,SAS,99,LAC,124,NA
0022300224,20231120/HOUGSW,2023-11-20,GSW,121,HOU,116,NA
0022300038,20231121/TORORL,2023-11-21,ORL,126,TOR,107,NA
0022300039,20231121/INDATL,2023-11-21,ATL,152,IND,157,NA
0022300040,20231121/CLEPHI,2023-11-21,PHI,119,CLE,122,TNT
0022300041,20231121/PORPHX,2023-11-21,PHX,120,POR,107,NA
0022300042,20231121/UTALAL,2023-11-21,LAL,131,UTA,99,TNT
0022300225,20231122/WASCHA,2023-11-22,CHA,117,WAS,114,NA
0022300226,20231122/DENORL,2023-11-22,ORL,124,DEN,119,NA
0022300227,20231122/BKNATL,2023-11-22,ATL,147,BKN,145,NA
0022300228,20231122/MILBOS,2023-11-22,BOS,119,MIL,116,ESPN
0022300229,20231122/MIACLE,2023-11-22,CLE,96,MIA,129,NA
0022300230,20231122/TORIND,2023-11-22,IND,131,TOR,132,NA
0022300231,20231122/MEMHOU,2023-11-22,HOU,111,MEM,91,NA
0022300232,20231122/PHIMIN,2023-11-22,MIN,112,PHI,99,NA
0022300233,20231122/SACNOP,2023-11-22,NOP,117,SAC,112,NA
0022300234,20231122/CHIOKC,2023-11-22,OKC,116,CHI,102,NA
0022300235,20231122/LACSAS,2023-11-22,SAS,102,LAC,109,NA
0022300236,20231122/GSWPHX,2023-11-22,PHX,123,GSW,115,ESPN
0022300237,20231122/UTAPOR,2023-11-22,POR,121,UTA,105,NA
0022300238,20231122/DALLAL,2023-11-22,LAL,101,DAL,104,NA
0022300043,20231124/BOSORL,2023-11-24,ORL,113,BOS,96,NBA TV
0022300044,20231124/PHXMEM,2023-11-24,MEM,89,PHX,110,NBA TV
0022300045,20231124/MIANYK,2023-11-24,NYK,100,MIA,98,ESPN
0022300046,20231124/CHITOR,2023-11-24,TOR,121,CHI,108,NA
0022300047,20231124/DETIND,2023-11-24,IND,136,DET,113,NA
0022300048,20231124/DENHOU,2023-11-24,HOU,105,DEN,86,NA
0022300049,20231124/WASMIL,2023-11-24,MIL,131,WAS,128,NA
0022300050,20231124/SACMIN,2023-11-24,MIN,111,SAC,124,NA
0022300051,20231124/SASGSW,2023-11-24,GSW,118,SAS,112,ESPN
0022300052,20231124/NOPLAC,2023-11-24,LAC,106,NOP,116,NA
0022300239,20231125/PHIOKC,2023-11-25,OKC,123,PHI,127,NA
0022300240,20231125/MIABKN,2023-11-25,BKN,112,MIA,97,NA
0022300241,20231125/ATLWAS,2023-11-25,WAS,108,ATL,136,NA
0022300242,20231125/LALCLE,2023-11-25,CLE,115,LAL,121,NA
0022300243,20231125/NOPUTA,2023-11-25,UTA,105,NOP,100,NA
0022300244,20231125/DALLAC,2023-11-25,LAC,107,DAL,88,NBA TV
0022300245,20231126/PORMIL,2023-11-26,MIL,108,POR,102,NA
0022300246,20231126/ATLBOS,2023-11-26,BOS,113,ATL,103,NA
0022300247,20231126/PHXNYK,2023-11-26,NYK,113,PHX,116,NA
0022300248,20231126/CHAORL,2023-11-26,ORL,130,CHA,117,NA
0022300249,20231126/MINMEM,2023-11-26,MEM,97,MIN,119,NA
0022300250,20231126/CHIBKN,2023-11-26,BKN,118,CHI,109,NA
0022300251,20231126/TORCLE,2023-11-26,CLE,105,TOR,102,NA
0022300252,20231126/SASDEN,2023-11-26,DEN,132,SAS,120,NA
0022300253,20231127/WASDET,2023-11-27,DET,107,WAS,126,NA
0022300254,20231127/PORIND,2023-11-27,IND,110,POR,114,NA
0022300255,20231127/LALPHI,2023-11-27,PHI,138,LAL,94,NBA TV
0022300256,20231127/NOPUTA,2023-11-27,UTA,114,NOP,112,NA
0022300257,20231127/DENLAC,2023-11-27,LAC,104,DEN,113,NBA TV
0022300053,20231128/CHIBOS,2023-11-28,BOS,124,CHI,97,NA
0022300054,20231128/TORBKN,2023-11-28,BKN,115,TOR,103,NA
0022300055,20231128/ATLCLE,2023-11-28,CLE,128,ATL,105,NA
0022300056,20231128/MILMIA,2023-11-28,MIA,124,MIL,131,TNT
0022300057,20231128/CHANYK,2023-11-28,NYK,115,CHA,91,NA
0022300058,20231128/OKCMIN,2023-11-28,MIN,106,OKC,103,NA
0022300059,20231128/HOUDAL,2023-11-28,DAL,121,HOU,115,NA
0022300060,20231128/GSWSAC,2023-11-28,SAC,124,GSW,123,TNT
0022300258,20231129/LALDET,2023-11-29,DET,107,LAL,133,NA
0022300259,20231129/WASORL,2023-11-29,ORL,139,WAS,120,NA
0022300260,20231129/PHXTOR,2023-11-29,TOR,112,PHX,105,NA
0022300261,20231129/UTAMEM,2023-11-29,MEM,105,UTA,91,NA
0022300262,20231129/PHINOP,2023-11-29,NOP,124,PHI,114,NA
0022300263,20231129/HOUDEN,2023-11-29,DEN,134,HOU,124,NA
0022300264,20231129/LACSAC,2023-11-29,SAC,117,LAC,131,NBA TV
0022300265,20231130/PORCLE,2023-11-30,CLE,95,POR,103,NA
0022300266,20231130/CHABKN,2023-11-30,BKN,128,CHA,129,NA
0022300267,20231130/INDMIA,2023-11-30,MIA,142,IND,132,NBA TV
0022300268,20231130/DETNYK,2023-11-30,NYK,118,DET,112,NA
0022300269,20231130/MILCHI,2023-11-30,CHI,120,MIL,113,NA
0022300270,20231130/UTAMIN,2023-11-30,MIN,101,UTA,90,NA
0022300271,20231130/LALOKC,2023-11-30,OKC,133,LAL,110,NA
0022300272,20231130/ATLSAS,2023-11-30,SAS,135,ATL,137,NA
0022300273,20231130/LACGSW,2023-11-30,GSW,120,LAC,114,NBA TV
0022300274,20231201/WASORL,2023-12-01,ORL,130,WAS,125,NA
0022300275,20231201/PHIBOS,2023-12-01,BOS,125,PHI,119,ESPN
0022300276,20231201/NYKTOR,2023-12-01,TOR,106,NYK,119,NA
0022300277,20231201/MEMDAL,2023-12-01,DAL,94,MEM,108,NA
0022300278,20231201/SASNOP,2023-12-01,NOP,121,SAS,106,NA
0022300279,20231201/DENPHX,2023-12-01,PHX,111,DEN,119,ESPN
0022300280,20231202/GSWLAC,2023-12-02,LAC,113,GSW,112,NA
0022300281,20231202/MINCHA,2023-12-02,CHA,117,MIN,123,NA
0022300282,20231202/ORLBKN,2023-12-02,BKN,129,ORL,101,NA
0022300283,20231202/CLEDET,2023-12-02,DET,101,CLE,110,NA
0022300284,20231202/INDMIA,2023-12-02,MIA,129,IND,144,NA
0022300285,20231202/NOPCHI,2023-12-02,CHI,124,NOP,118,NA
0022300286,20231202/ATLMIL,2023-12-02,MIL,132,ATL,121,NA
0022300287,20231202/OKCDAL,2023-12-02,DAL,120,OKC,126,NA
0022300288,20231202/MEMPHX,2023-12-02,PHX,116,MEM,109,NA
0022300289,20231202/PORUTA,2023-12-02,UTA,118,POR,113,NA
0022300290,20231202/DENSAC,2023-12-02,SAC,123,DEN,117,NBA TV
0022300291,20231202/HOULAL,2023-12-02,LAL,107,HOU,97,NA
0022301202,20231204/BOSIND,2023-12-04,IND,122,BOS,112,TNT/truTV
0022301204,20231204/NOPSAC,2023-12-04,SAC,117,NOP,127,TNT/truTV
0022301201,20231205/NYKMIL,2023-12-05,MIL,146,NYK,122,TNT
0022301203,20231205/PHXLAL,2023-12-05,LAL,106,PHX,103,TNT
0022301205,20231206/ORLCLE,2023-12-06,CLE,121,ORL,111,NA
