gid,gcode,date,home,home_score,away,away_score,national_tv
0011700035,20171006/INDCLE,2017-10-06,CLE,102,IND,106,NA
0011700036,20171006/SACSAS,2017-10-06,SAS,113,SAC,93,NA
0011700037,20171007/MIAORL,2017-10-07,ORL,93,MIA,90,NBA TV
0011700038,20171008/PORLAC,2017-10-08,LAC,106,POR,134,NA
0011700039,20171008/MELOKC,2017-10-08,OKC,86,MEL,85,NA
0011700040,20171008/CLEWAS,2017-10-08,WAS,102,CLE,94,NBA TV
0011700041,20171008/DENSAS,2017-10-08,SAS,122,DEN,100,NA
0011700042,20171008/NOPCHI,2017-10-08,CHI,95,NOP,108,NA
0011700043,20171008/SACLAL,2017-10-08,LAL,75,SAC,69,ESPN
0011700044,20171008/GSWMIN,2017-10-08,MIN,110,GSW,142,NBA TV
0011700045,20171008/NYKBKN,2017-10-08,BKN,117,NYK,83,NA
0011700046,20171009/INDDET,2017-10-09,DET,107,IND,97,NA
0011700047,20171009/UTAPHX,2017-10-09,PHX,102,UTA,120,NA
0011700048,20171009/PHIBOS,2017-10-09,BOS,113,PHI,96,NA
0011700049,20171009/HOUNYK,2017-10-09,NYK,95,HOU,117,NBA TV
0011700050,20171009/MEMATL,2017-10-09,ATL,100,MEM,88,NA
0011700051,20171009/CHAMIA,2017-10-09,MIA,109,CHA,106,NA
0011700052,20171009/ORLDAL,2017-10-09,DAL,99,ORL,96,NA
0011700053,20171009/PORSAC,2017-10-09,SAC,83,POR,97,NBA TV
0011700054,20171010/DETTOR,2017-10-10,TOR,116,DET,94,NA
0011700055,20171010/MACIND,2017-10-10,IND,108,MAC,89,NA
0011700056,20171010/OKCDEN,2017-10-10,DEN,86,OKC,96,NA
0011700057,20171010/ORLSAS,2017-10-10,SAS,98,ORL,103,NA
0011700058,20171010/UTALAL,2017-10-10,LAL,99,UTA,105,ESPN
0011700059,20171010/CHICLE,2017-10-10,CLE,94,CHI,108,ESPN
0011700060,20171011/BOSCHA,2017-10-11,CHA,100,BOS,108,ESPN
0011700061,20171011/PORPHX,2017-10-11,PHX,104,POR,113,NA
0011700062,20171011/PHIBKN,2017-10-11,BKN,114,PHI,133,NA
0011700063,20171011/WASMIA,2017-10-11,MIA,117,WAS,115,NA
0011700064,20171011/HOUMEM,2017-10-11,MEM,89,HOU,101,ESPN
0011700065,20171012/DALATL,2017-10-12,ATL,94,DAL,108,NBA TV
0011700066,20171012/SACLAC,2017-10-12,LAC,104,SAC,87,NBA TV
0011700067,20171013/DALCHA,2017-10-13,CHA,111,DAL,96,NA
0011700068,20171013/MIAPHI,2017-10-13,PHI,119,MIA,95,NA
0011700069,20171013/CLEORL,2017-10-13,ORL,106,CLE,113,NA
0011700070,20171013/TORCHI,2017-10-13,CHI,104,TOR,125,NA
0011700071,20171013/NOPMEM,2017-10-13,MEM,142,NOP,101,NA
0011700072,20171013/SASHOU,2017-10-13,HOU,97,SAS,106,TNT
0011700073,20171013/BNEPHX,2017-10-13,PHX,114,BNE,93,NA
0011700074,20171013/MACPOR,2017-10-13,POR,129,MAC,81,NA
0011700075,20171013/WASNYK,2017-10-13,NYK,103,WAS,110,NA
0011700076,20171013/DETMIL,2017-10-13,MIL,107,DET,103,NA
0011700077,20171013/SACGSW,2017-10-13,GSW,117,SAC,106,NA
0011700078,20171013/LALLAC,2017-10-13,LAC,104,LAL,111,TNT
0021700001,20171017/BOSCLE,2017-10-17,CLE,102,BOS,99,TNT
0021700002,20171017/HOUGSW,2017-10-17,GSW,121,HOU,122,TNT
0021700003,20171018/CHADET,2017-10-18,DET,102,CHA,90,NA
0021700004,20171018/BKNIND,2017-10-18,IND,140,BKN,131,NA
0021700005,20171018/MIAORL,2017-10-18,ORL,116,MIA,109,NA
0021700006,20171018/PHIWAS,2017-10-18,WAS,120,PHI,115,ESPN
0021700007,20171018/MILBOS,2017-10-18,BOS,100,MIL,108,NA
0021700008,20171018/NOPMEM,2017-10-18,MEM,103,NOP,91,NA
0021700009,20171018/ATLDAL,2017-10-18,DAL,111,ATL,117,NA
0021700010,20171018/DENUTA,2017-10-18,UTA,106,DEN,96,NA
0021700011,20171018/MINSAS,2017-10-18,SAS,107,MIN,99,ESPN
0021700012,20171018/PORPHX,2017-10-18,PHX,76,POR,124,NA
0021700013,20171018/HOUSAC,2017-10-18,SAC,100,HOU,105,NA
0021700014,20171019/CHITOR,2017-10-19,TOR,117,CHI,100,NA
0021700015,20171019/NYKOKC,2017-10-19,OKC,105,NYK,84,TNT
0021700016,20171019/LACLAL,2017-10-19,LAL,92,LAC,108,TNT
0021700017,20171020/ATLCHA,2017-10-20,CHA,109,ATL,91,NA
0021700018,20171020/PORIND,2017-10-20,IND,96,POR,114,NA
0021700019,20171020/BOSPHI,2017-10-20,PHI,92,BOS,102,NA
0021700020,20171020/DETWAS,2017-10-20,WAS,115,DET,111,NA
0021700021,20171020/CLEMIL,2017-10-20,MIL,97,CLE,116,ESPN
0021700022,20171020/ORLBKN,2017-10-20,BKN,126,ORL,121,NA
0021700023,20171020/UTAMIN,2017-10-20,MIN,100,UTA,97,NA
0021700024,20171020/SACDAL,2017-10-20,DAL,88,SAC,93,NA
0021700025,20171020/GSWNOP,2017-10-20,NOP,120,GSW,128,ESPN
0021700026,20171020/LALPHX,2017-10-20,PHX,130,LAL,132,NA
0021700027,20171021/PHITOR,2017-10-21,TOR,128,PHI,94,NA
0021700028,20171021/ORLCLE,2017-10-21,CLE,93,ORL,114,NA
0021700029,20171021/INDMIA,2017-10-21,MIA,112,IND,108,NA
0021700030,20171021/DETNYK,2017-10-21,NYK,107,DET,111,NA
0021700031,20171021/SASCHI,2017-10-21,CHI,77,SAS,87,NA
0021700032,20171021/DALHOU,2017-10-21,HOU,107,DAL,91,NA
0021700033,20171021/GSWMEM,2017-10-21,MEM,111,GSW,101,NBA TV
0021700034,20171021/PORMIL,2017-10-21,MIL,113,POR,110,NA
0021700035,20171021/SACDEN,2017-10-21,DEN,96,SAC,79,NA
0021700036,20171021/OKCUTA,2017-10-21,UTA,96,OKC,87,NA
0021700037,20171021/PHXLAC,2017-10-21,LAC,130,PHX,88,NBA TV
0021700038,20171022/ATLBKN,2017-10-22,BKN,116,ATL,104,NA
0021700039,20171022/MINOKC,2017-10-22,OKC,113,MIN,115,NA
0021700040,20171022/NOPLAL,2017-10-22,LAL,112,NOP,119,NA
0021700041,20171023/PHIDET,2017-10-23,DET,86,PHI,97,NA
0021700042,20171023/ATLMIA,2017-10-23,MIA,104,ATL,93,NA
0021700043,20171023/MEMHOU,2017-10-23,HOU,90,MEM,98,NA
0021700044,20171023/CHAMIL,2017-10-23,MIL,103,CHA,94,NA
0021700045,20171023/GSWDAL,2017-10-23,DAL,103,GSW,133,NA
0021700046,20171023/TORSAS,2017-10-23,SAS,101,TOR,97,NBA TV
0021700047,20171023/WASDEN,2017-10-23,DEN,104,WAS,109,NA
0021700048,20171023/SACPHX,2017-10-23,PHX,117,SAC,115,NA
0021700049,20171024/CHICLE,2017-10-24,CLE,119,CHI,112,NBA TV
0021700050,20171024/BKNORL,2017-10-24,ORL,125,BKN,121,NA
0021700051,20171024/NYKBOS,2017-10-24,BOS,110,NYK,89,NA
0021700052,20171024/INDMIN,2017-10-24,MIN,107,IND,130,NA
0021700053,20171024/NOPPOR,2017-10-24,POR,103,NOP,93,NBA TV
0021700054,20171024/UTALAC,2017-10-24,LAC,102,UTA,84,NA
0021700055,20171025/DENCHA,2017-10-25,CHA,110,DEN,93,NA
0021700056,20171025/MINDET,2017-10-25,DET,122,MIN,101,NA
0021700057,20171025/HOUPHI,2017-10-25,PHI,104,HOU,105,NA
0021700058,20171025/CLEBKN,2017-10-25,BKN,112,CLE,107,NA
0021700059,20171025/SASMIA,2017-10-25,MIA,100,SAS,117,ESPN
0021700060,20171025/INDOKC,2017-10-25,OKC,114,IND,96,NA
0021700061,20171025/MEMDAL,2017-10-25,DAL,103,MEM,94,NA
0021700062,20171025/UTAPHX,2017-10-25,PHX,97,UTA,88,NA
0021700063,20171025/TORGSW,2017-10-25,GSW,117,TOR,112,NA
0021700064,20171025/WASLAL,2017-10-25,LAL,102,WAS,99,ESPN
0021700065,20171026/ATLCHI,2017-10-26,CHI,91,ATL,86,NA
0021700066,20171026/DALMEM,2017-10-26,MEM,96,DAL,91,NA
0021700067,20171026/BOSMIL,2017-10-26,MIL,89,BOS,96,TNT
0021700068,20171026/LACPOR,2017-10-26,POR,103,LAC,104,NA
0021700069,20171026/NOPSAC,2017-10-26,SAC,106,NOP,114,TNT
0021700070,20171027/HOUCHA,2017-10-27,CHA,93,HOU,109,NA
0021700071,20171027/SASORL,2017-10-27,ORL,114,SAS,87,NA
0021700072,20171027/DENATL,2017-10-27,ATL,100,DEN,105,NA
0021700073,20171027/BKNNYK,2017-10-27,NYK,107,BKN,86,NA
0021700074,20171027/OKCMIN,2017-10-27,MIN,119,OKC,116,NBA TV
0021700075,20171027/WASGSW,2017-10-27,GSW,120,WAS,117,NBA TV
0021700076,20171027/TORLAL,2017-10-27,LAL,92,TOR,101,NA
0021700077,20171028/CLENOP,2017-10-28,NOP,123,CLE,101,NA
0021700078,20171028/BOSMIA,2017-10-28,MIA,90,BOS,96,NA
0021700079,20171028/OKCCHI,2017-10-28,CHI,69,OKC,101,NA
0021700080,20171028/HOUMEM,2017-10-28,MEM,103,HOU,89,NA
0021700081,20171028/PHIDAL,2017-10-28,DAL,110,PHI,112,NA
0021700082,20171028/LALUTA,2017-10-28,UTA,96,LAL,81,NA
0021700083,20171028/PHXPOR,2017-10-28,POR,114,PHX,107,NA
0021700084,20171028/DETLAC,2017-10-28,LAC,87,DET,95,NA
0021700085,20171029/MILATL,2017-10-29,ATL,106,MIL,117,NA
0021700086,20171029/SASIND,2017-10-29,IND,97,SAS,94,NA
0021700087,20171029/DENBKN,2017-10-29,BKN,111,DEN,124,NA
0021700088,20171029/ORLCHA,2017-10-29,CHA,120,ORL,113,NA
0021700089,20171029/WASSAC,2017-10-29,SAC,83,WAS,110,NA
0021700090,20171029/NYKCLE,2017-10-29,CLE,95,NYK,114,NA
0021700091,20171029/DETGSW,2017-10-29,GSW,107,DET,115,NA
0021700092,20171030/SASBOS,2017-10-30,BOS,108,SAS,94,NBA TV
0021700093,20171030/MINMIA,2017-10-30,MIA,122,MIN,125,NA
0021700094,20171030/DENNYK,2017-10-30,NYK,116,DEN,110,NA
0021700095,20171030/PHIHOU,2017-10-30,HOU,107,PHI,115,NA
0021700096,20171030/CHAMEM,2017-10-30,MEM,99,CHA,104,NA
0021700097,20171030/ORLNOP,2017-10-30,NOP,99,ORL,115,NA
0021700098,20171030/DALUTA,2017-10-30,UTA,104,DAL,89,NA
0021700099,20171030/TORPOR,2017-10-30,POR,85,TOR,99,NA
0021700100,20171030/GSWLAC,2017-10-30,LAC,113,GSW,141,NBA TV
0021700101,20171031/SACIND,2017-10-31,IND,101,SAC,83,NA
0021700102,20171031/PHXBKN,2017-10-31,BKN,114,PHX,122,NA
0021700103,20171031/OKCMIL,2017-10-31,MIL,91,OKC,110,NBA TV
0021700104,20171031/DETLAL,2017-10-31,LAL,113,DET,93,NBA TV
0021700105,20171101/MILCHA,2017-11-01,CHA,126,MIL,121,NA
0021700106,20171101/INDCLE,2017-11-01,CLE,107,IND,124,NA
0021700107,20171101/ATLPHI,2017-11-01,PHI,119,ATL,109,NA
0021700108,20171101/PHXWAS,2017-11-01,WAS,116,PHX,122,NA
0021700109,20171101/SACBOS,2017-11-01,BOS,113,SAC,86,NA
0021700110,20171101/CHIMIA,2017-11-01,MIA,97,CHI,91,NA
0021700111,20171101/HOUNYK,2017-11-01,NYK,97,HOU,119,ESPN
0021700112,20171101/ORLMEM,2017-11-01,MEM,99,ORL,101,NA
0021700113,20171101/MINNOP,2017-11-01,NOP,98,MIN,104,NA
0021700114,20171101/TORDEN,2017-11-01,DEN,129,TOR,111,NA
0021700115,20171101/PORUTA,2017-11-01,UTA,112,POR,103,NA
0021700116,20171101/DALLAC,2017-11-01,LAC,119,DAL,98,ESPN
0021700117,20171102/GSWSAS,2017-11-02,SAS,92,GSW,112,TNT
0021700118,20171102/LALPOR,2017-11-02,POR,113,LAL,110,TNT
0021700119,20171103/MILDET,2017-11-03,DET,105,MIL,96,NA
0021700120,20171103/CHIORL,2017-11-03,ORL,83,CHI,105,NA
0021700121,20171103/INDPHI,2017-11-03,PHI,121,IND,110,NA
0021700122,20171103/CLEWAS,2017-11-03,WAS,122,CLE,130,ESPN
0021700123,20171103/HOUATL,2017-11-03,ATL,104,HOU,119,NA
0021700124,20171103/PHXNYK,2017-11-03,NYK,120,PHX,107,NA
0021700125,20171103/NOPDAL,2017-11-03,DAL,94,NOP,99,NA
0021700126,20171103/CHASAS,2017-11-03,SAS,108,CHA,101,NA
0021700127,20171103/MIADEN,2017-11-03,DEN,95,MIA,94,NA
0021700128,20171103/TORUTA,2017-11-03,UTA,100,TOR,109,NA
0021700129,20171103/BOSOKC,2017-11-03,OKC,94,BOS,101,ESPN
0021700130,20171103/BKNLAL,2017-11-03,LAL,124,BKN,112,NA
0021700131,20171104/MEMLAC,2017-11-04,LAC,104,MEM,113,NA
0021700132,20171104/SACDET,2017-11-04,DET,108,SAC,99,NA
0021700133,20171104/NOPCHI,2017-11-04,CHI,90,NOP,96,NA
0021700134,20171104/DALMIN,2017-11-04,MIN,112,DAL,99,NA
0021700135,20171104/GSWDEN,2017-11-04,DEN,108,GSW,127,NA
0021700136,20171105/ATLCLE,2017-11-05,CLE,115,ATL,117,NA
0021700137,20171105/MIALAC,2017-11-05,LAC,101,MIA,104,NA
0021700138,20171105/BOSORL,2017-11-05,ORL,88,BOS,104,NA
0021700139,20171105/WASTOR,2017-11-05,TOR,96,WAS,107,NA
0021700140,20171105/UTAHOU,2017-11-05,HOU,137,UTA,110,NA
0021700141,20171105/PHXSAS,2017-11-05,SAS,112,PHX,95,NA
0021700142,20171105/INDNYK,2017-11-05,NYK,108,IND,101,NA
0021700143,20171105/CHAMIN,2017-11-05,MIN,112,CHA,94,NA
0021700144,20171105/OKCPOR,2017-11-05,POR,103,OKC,99,NA
0021700145,20171105/MEMLAL,2017-11-05,LAL,107,MEM,102,NA
0021700146,20171106/BOSATL,2017-11-06,ATL,107,BOS,110,NA
0021700147,20171106/BKNPHX,2017-11-06,PHX,92,BKN,98,NA
0021700148,20171106/MIAGSW,2017-11-06,GSW,97,MIA,80,NA
0021700149,20171107/MILCLE,2017-11-07,CLE,124,MIL,119,NBA TV
0021700150,20171107/NOPIND,2017-11-07,IND,112,NOP,117,NA
0021700151,20171107/DALWAS,2017-11-07,WAS,99,DAL,113,NA
0021700152,20171107/CHANYK,2017-11-07,NYK,118,CHA,113,NA
0021700153,20171107/CHITOR,2017-11-07,TOR,119,CHI,114,NA
0021700154,20171107/LACSAS,2017-11-07,SAS,120,LAC,107,NA
0021700155,20171107/BKNDEN,2017-11-07,DEN,112,BKN,104,NA
0021700156,20171107/PHIUTA,2017-11-07,UTA,97,PHI,104,NA
0021700157,20171107/MEMPOR,2017-11-07,POR,97,MEM,98,NA
0021700158,20171107/OKCSAC,2017-11-07,SAC,94,OKC,86,NBA TV
0021700159,20171108/INDDET,2017-11-08,DET,114,IND,97,NA
0021700160,20171108/NYKORL,2017-11-08,ORL,112,NYK,99,NA
0021700161,20171108/LALBOS,2017-11-08,BOS,107,LAL,96,ESPN
0021700162,20171108/MIAPHX,2017-11-08,PHX,115,MIA,126,NA
0021700163,20171108/MINGSW,2017-11-08,GSW,125,MIN,101,ESPN
0021700164,20171109/LALWAS,2017-11-09,WAS,111,LAL,95,NA
0021700165,20171109/NOPTOR,2017-11-09,TOR,122,NOP,118,NA
0021700166,20171109/CLEHOU,2017-11-09,HOU,117,CLE,113,TNT
0021700167,20171109/PHISAC,2017-11-09,SAC,109,PHI,108,NA
0021700168,20171109/OKCDEN,2017-11-09,DEN,102,OKC,94,TNT
0021700169,20171110/ATLDET,2017-11-10,DET,111,ATL,104,NA
0021700170,20171110/CHABOS,2017-11-10,BOS,90,CHA,87,NA
0021700171,20171110/INDCHI,2017-11-10,CHI,87,IND,105,NA
0021700172,20171110/LACOKC,2017-11-10,OKC,120,LAC,111,NA
0021700173,20171110/MILSAS,2017-11-10,SAS,87,MIL,94,ESPN
0021700174,20171110/ORLPHX,2017-11-10,PHX,112,ORL,128,NA
0021700175,20171110/MIAUTA,2017-11-10,UTA,74,MIA,84,NA
0021700176,20171110/BKNPOR,2017-11-10,POR,97,BKN,101,NA
0021700177,20171111/ATLWAS,2017-11-11,WAS,113,ATL,94,NA
0021700178,20171111/LACNOP,2017-11-11,NOP,111,LAC,103,NA
0021700179,20171111/SACNYK,2017-11-11,NYK,118,SAC,91,NA
0021700180,20171111/MEMHOU,2017-11-11,HOU,111,MEM,96,NA
0021700181,20171111/CLEDAL,2017-11-11,DAL,104,CLE,111,NA
0021700182,20171111/LALMIL,2017-11-11,MIL,98,LAL,90,NA
0021700183,20171111/CHISAS,2017-11-11,SAS,133,CHI,94,NA
0021700184,20171111/PHIGSW,2017-11-11,GSW,135,PHI,114,NA
0021700185,20171111/ORLDEN,2017-11-11,DEN,125,ORL,107,NA
0021700186,20171111/MINPHX,2017-11-11,PHX,118,MIN,110,NA
0021700187,20171111/BKNUTA,2017-11-11,UTA,114,BKN,106,NBA TV
0021700188,20171112/TORBOS,2017-11-12,BOS,95,TOR,94,NA
0021700189,20171112/MIADET,2017-11-12,DET,112,MIA,103,NA
0021700190,20171112/HOUIND,2017-11-12,IND,95,HOU,118,NA
0021700191,20171112/DALOKC,2017-11-12,OKC,112,DAL,99,NA
0021700192,20171113/SACWAS,2017-11-13,WAS,110,SAC,92,NBA TV
0021700193,20171113/CLENYK,2017-11-13,NYK,101,CLE,104,NA
0021700194,20171113/MEMMIL,2017-11-13,MIL,110,MEM,103,NA
0021700195,20171113/ATLNOP,2017-11-13,NOP,106,ATL,105,NA
0021700196,20171113/LALPHX,2017-11-13,PHX,93,LAL,100,NA
0021700197,20171113/MINUTA,2017-11-13,UTA,98,MIN,109,NA
0021700198,20171113/DENPOR,2017-11-13,POR,99,DEN,82,NA
0021700199,20171113/ORLGSW,2017-11-13,GSW,110,ORL,100,NA
0021700200,20171113/PHILAC,2017-11-13,LAC,105,PHI,109,NA
0021700201,20171114/BOSBKN,2017-11-14,BKN,102,BOS,109,NA
0021700202,20171114/TORHOU,2017-11-14,HOU,113,TOR,129,NBA TV
0021700203,20171114/SASDAL,2017-11-14,DAL,91,SAS,97,NA
0021700204,20171115/SACATL,2017-11-15,ATL,126,SAC,80,NA
0021700205,20171115/WASMIA,2017-11-15,MIA,93,WAS,102,NA
0021700206,20171115/UTANYK,2017-11-15,NYK,106,UTA,101,NA
0021700207,20171115/CLECHA,2017-11-15,CHA,107,CLE,115,ESPN
0021700208,20171115/INDMEM,2017-11-15,MEM,113,IND,116,NA
0021700209,20171115/DETMIL,2017-11-15,MIL,99,DET,95,NA
0021700210,20171115/SASMIN,2017-11-15,MIN,98,SAS,86,NA
0021700211,20171115/TORNOP,2017-11-15,NOP,116,TOR,125,NA
0021700212,20171115/CHIOKC,2017-11-15,OKC,92,CHI,79,NA
0021700213,20171115/ORLPOR,2017-11-15,POR,99,ORL,94,NA
0021700214,20171115/PHILAL,2017-11-15,LAL,109,PHI,115,ESPN
0021700215,20171116/GSWBOS,2017-11-16,BOS,92,GSW,88,TNT
0021700216,20171116/HOUPHX,2017-11-16,PHX,116,HOU,142,TNT
0021700217,20171117/DETIND,2017-11-17,IND,107,DET,100,NA
0021700218,20171117/MIAWAS,2017-11-17,WAS,88,MIA,91,NA
0021700219,20171117/UTABKN,2017-11-17,BKN,118,UTA,107,NA
0021700220,20171117/LACCLE,2017-11-17,CLE,118,LAC,113,NA
0021700221,20171117/NYKTOR,2017-11-17,TOR,107,NYK,84,NA
0021700222,20171117/CHACHI,2017-11-17,CHI,123,CHA,120,NA
0021700223,20171117/OKCSAS,2017-11-17,SAS,104,OKC,101,ESPN
0021700224,20171117/MINDAL,2017-11-17,DAL,87,MIN,111,NA
0021700225,20171117/PORSAC,2017-11-17,SAC,86,POR,82,NA
0021700226,20171117/NOPDEN,2017-11-17,DEN,146,NOP,114,ESPN
0021700227,20171117/PHXLAL,2017-11-17,LAL,113,PHX,122,NA
0021700228,20171118/LACCHA,2017-11-18,CHA,102,LAC,87,NA
0021700229,20171118/UTAORL,2017-11-18,ORL,85,UTA,125,NA
0021700230,20171118/BOSATL,2017-11-18,ATL,99,BOS,110,NA
0021700231,20171118/GSWPHI,2017-11-18,PHI,116,GSW,124,NA
0021700232,20171118/HOUMEM,2017-11-18,MEM,83,HOU,105,NA
0021700233,20171118/MILDAL,2017-11-18,DAL,111,MIL,79,NA
0021700234,20171118/SACPOR,2017-11-18,POR,102,SAC,90,NA
0021700235,20171119/INDMIA,2017-11-19,MIA,95,IND,120,NA
0021700236,20171119/GSWBKN,2017-11-19,BKN,111,GSW,118,NA
0021700237,20171119/WASTOR,2017-11-19,TOR,100,WAS,91,NA
0021700238,20171119/DETMIN,2017-11-19,MIN,97,DET,100,NA
0021700239,20171119/CHIPHX,2017-11-19,PHX,113,CHI,105,NA
0021700240,20171119/DENLAL,2017-11-19,LAL,127,DEN,109,NA
0021700241,20171120/MINCHA,2017-11-20,CHA,118,MIN,102,NA
0021700242,20171120/CLEDET,2017-11-20,DET,88,CLE,116,NA
0021700243,20171120/INDORL,2017-11-20,ORL,97,IND,105,NBA TV
0021700244,20171120/UTAPHI,2017-11-20,PHI,107,UTA,86,NA
0021700245,20171120/LACNYK,2017-11-20,NYK,107,LAC,85,NA
0021700246,20171120/PORMEM,2017-11-20,MEM,92,POR,100,NA
0021700247,20171120/WASMIL,2017-11-20,MIL,88,WAS,99,NA
0021700248,20171120/OKCNOP,2017-11-20,NOP,114,OKC,107,NA
0021700249,20171120/BOSDAL,2017-11-20,DAL,102,BOS,110,NA
0021700250,20171120/ATLSAS,2017-11-20,SAS,96,ATL,85,NA
0021700251,20171120/DENSAC,2017-11-20,SAC,98,DEN,114,NA
0021700252,20171121/CHILAL,2017-11-21,LAL,103,CHI,94,NBA TV
0021700253,20171122/WASCHA,2017-11-22,CHA,129,WAS,124,NA
0021700254,20171122/BKNCLE,2017-11-22,CLE,119,BKN,109,NA
0021700255,20171122/PORPHI,2017-11-22,PHI,101,POR,81,NA
0021700256,20171122/LACATL,2017-11-22,ATL,103,LAC,116,NA
0021700257,20171122/BOSMIA,2017-11-22,MIA,104,BOS,98,NA
0021700258,20171122/TORNYK,2017-11-22,NYK,108,TOR,100,NA
0021700259,20171122/DENHOU,2017-11-22,HOU,125,DEN,95,NA
0021700260,20171122/DALMEM,2017-11-22,MEM,94,DAL,95,NA
0021700261,20171122/ORLMIN,2017-11-22,MIN,124,ORL,118,NA
0021700262,20171122/SASNOP,2017-11-22,NOP,107,SAS,90,NA
0021700263,20171122/GSWOKC,2017-11-22,OKC,108,GSW,91,ESPN
0021700264,20171122/MILPHX,2017-11-22,PHX,107,MIL,113,NA
0021700265,20171122/CHIUTA,2017-11-22,UTA,110,CHI,80,NA
0021700266,20171122/LALSAC,2017-11-22,SAC,113,LAL,102,ESPN
0021700267,20171124/PORBKN,2017-11-24,BKN,125,POR,127,NA
0021700268,20171124/NYKATL,2017-11-24,ATL,116,NYK,104,NA
0021700269,20171124/ORLBOS,2017-11-24,BOS,118,ORL,103,NA
0021700270,20171124/CHACLE,2017-11-24,CLE,100,CHA,99,NBA TV
0021700271,20171124/TORIND,2017-11-24,IND,107,TOR,104,NA
0021700272,20171124/MIAMIN,2017-11-24,MIN,97,MIA,109,NA
0021700273,20171124/DETOKC,2017-11-24,OKC,98,DET,99,NA
0021700274,20171124/MEMDEN,2017-11-24,DEN,104,MEM,92,NA
0021700275,20171124/NOPPHX,2017-11-24,PHX,91,NOP,115,NA
0021700276,20171124/CHIGSW,2017-11-24,GSW,143,CHI,94,NBA TV
0021700277,20171125/SASCHA,2017-11-25,CHA,86,SAS,106,NA
0021700278,20171125/ORLPHI,2017-11-25,PHI,130,ORL,111,NA
0021700279,20171125/PORWAS,2017-11-25,WAS,105,POR,108,NA
0021700280,20171125/TORATL,2017-11-25,ATL,78,TOR,112,NA
0021700281,20171125/BOSIND,2017-11-25,IND,98,BOS,108,NA
0021700282,20171125/NYKHOU,2017-11-25,HOU,117,NYK,102,NBA TV
0021700283,20171125/OKCDAL,2017-11-25,DAL,97,OKC,81,NA
0021700284,20171125/NOPGSW,2017-11-25,GSW,110,NOP,95,NA
0021700285,20171125/MILUTA,2017-11-25,UTA,121,MIL,108,NA
0021700286,20171125/LACSAC,2017-11-25,SAC,95,LAC,97,NA
0021700287,20171126/MIACHI,2017-11-26,CHI,93,MIA,100,NA
0021700288,20171126/PHXMIN,2017-11-26,MIN,119,PHX,108,NA
0021700289,20171126/BKNMEM,2017-11-26,MEM,88,BKN,98,NA
0021700290,20171127/ORLIND,2017-11-27,IND,121,ORL,109,NA
0021700291,20171127/CLEPHI,2017-11-27,PHI,91,CLE,113,NA
0021700292,20171127/DETBOS,2017-11-27,BOS,108,DET,118,NA
