gid,gcode,date,home,home_score,away,away_score,national_tv
0021900055,20191030/CHICLE,2019-10-30,CLE,117,CHI,111,NA
0021900056,20191030/NYKORL,2019-10-30,ORL,95,NYK,83,NA
0021900057,20191030/MINPHI,2019-10-30,PHI,117,MIN,95,NA
0021900058,20191030/MILBOS,2019-10-30,BOS,116,MIL,105,ESPN
0021900059,20191030/INDBKN,2019-10-30,BKN,108,IND,118,NA
0021900060,20191030/DETTOR,2019-10-30,TOR,125,DET,113,NA
0021900061,20191030/HOUWAS,2019-10-30,WAS,158,HOU,159,NA
0021900062,20191030/POROKC,2019-10-30,OKC,99,POR,102,NA
0021900063,20191030/LACUTA,2019-10-30,UTA,110,LAC,96,ESPN
0021900064,20191030/CHASAC,2019-10-30,SAC,111,CHA,118,NA
0021900065,20191030/PHXGSW,2019-10-30,GSW,110,PHX,121,NA
0021900066,20191031/MIAATL,2019-10-31,ATL,97,MIA,106,TNT
0021900067,20191031/DENNOP,2019-10-31,NOP,122,DEN,107,TNT
0021900068,20191031/SASLAC,2019-10-31,LAC,103,SAS,97,NA
0021900069,20191101/HOUBKN,2019-11-01,BKN,123,HOU,116,ESPN
0021900070,20191101/CLEIND,2019-11-01,IND,102,CLE,95,NA
0021900071,20191101/MILORL,2019-11-01,ORL,91,MIL,123,NA
0021900072,20191101/NYKBOS,2019-11-01,BOS,104,NYK,102,NA
0021900073,20191101/DETCHI,2019-11-01,CHI,112,DET,106,NA
0021900074,20191101/LALDAL,2019-11-01,DAL,110,LAL,119,ESPN
0021900075,20191101/UTASAC,2019-11-01,SAC,102,UTA,101,NA
0021900076,20191101/SASGSW,2019-11-01,GSW,110,SAS,127,NA
0021900077,20191102/NOPOKC,2019-11-02,OKC,115,NOP,104,NA
0021900078,20191102/BKNDET,2019-11-02,DET,113,BKN,109,NA
0021900079,20191102/DENORL,2019-11-02,ORL,87,DEN,91,NBA TV
0021900080,20191102/MINWAS,2019-11-02,WAS,109,MIN,131,NA
0021900081,20191102/PHXMEM,2019-11-02,MEM,105,PHX,114,NA
0021900082,20191102/TORMIL,2019-11-02,MIL,115,TOR,105,NA
0021900083,20191102/CHAGSW,2019-11-02,GSW,87,CHA,93,NA
0021900084,20191102/PHIPOR,2019-11-02,POR,128,PHI,129,NBA TV
0021900085,20191103/CHIIND,2019-11-03,IND,108,CHI,95,NA
0021900086,20191103/HOUMIA,2019-11-03,MIA,129,HOU,100,NA
0021900087,20191103/SACNYK,2019-11-03,NYK,92,SAC,113,NA
0021900088,20191103/LALSAS,2019-11-03,SAS,96,LAL,103,NA
0021900089,20191103/DALCLE,2019-11-03,CLE,111,DAL,131,NA
0021900090,20191103/UTALAC,2019-11-03,LAC,105,UTA,94,NA
0021900091,20191104/DETWAS,2019-11-04,WAS,115,DET,99,NA
0021900092,20191104/NOPBKN,2019-11-04,BKN,135,NOP,125,NBA TV
0021900093,20191104/HOUMEM,2019-11-04,MEM,100,HOU,107,NA
0021900094,20191104/MILMIN,2019-11-04,MIN,106,MIL,134,NA
0021900095,20191104/PHIPHX,2019-11-04,PHX,114,PHI,109,NA
0021900096,20191104/PORGSW,2019-11-04,GSW,127,POR,118,NBA TV
0021900097,20191105/INDCHA,2019-11-05,CHA,122,IND,120,NA
0021900098,20191105/BOSCLE,2019-11-05,CLE,113,BOS,119,NA
0021900099,20191105/SASATL,2019-11-05,ATL,108,SAS,100,NA
0021900100,20191105/LALCHI,2019-11-05,CHI,112,LAL,118,NBA TV
0021900101,20191105/ORLOKC,2019-11-05,OKC,102,ORL,94,NA
0021900102,20191105/MIADEN,2019-11-05,DEN,109,MIA,89,NA
0021900103,20191106/NYKDET,2019-11-06,DET,122,NYK,102,NA
0021900104,20191106/WASIND,2019-11-06,IND,121,WAS,106,NA
0021900105,20191106/CHIATL,2019-11-06,ATL,93,CHI,113,NA
0021900106,20191106/SACTOR,2019-11-06,TOR,124,SAC,120,NA
0021900107,20191106/GSWHOU,2019-11-06,HOU,129,GSW,112,ESPN
0021900108,20191106/MINMEM,2019-11-06,MEM,137,MIN,121,NA
0021900109,20191106/ORLDAL,2019-11-06,DAL,107,ORL,106,NA
0021900110,20191106/PHIUTA,2019-11-06,UTA,106,PHI,104,NA
0021900111,20191106/MILLAC,2019-11-06,LAC,124,MIL,129,ESPN
0021900112,20191107/BOSCHA,2019-11-07,CHA,87,BOS,108,TNT
0021900113,20191107/OKCSAS,2019-11-07,SAS,121,OKC,112,NA
0021900114,20191107/MIAPHX,2019-11-07,PHX,108,MIA,124,NA
0021900115,20191107/PORLAC,2019-11-07,LAC,107,POR,101,TNT
0021900116,20191108/DETIND,2019-11-08,IND,112,DET,106,NA
0021900117,20191108/MEMORL,2019-11-08,ORL,118,MEM,86,NA
0021900118,20191108/CLEWAS,2019-11-08,WAS,100,CLE,113,ESPN
0021900119,20191108/SACATL,2019-11-08,ATL,109,SAC,121,NA
0021900120,20191108/GSWMIN,2019-11-08,MIN,125,GSW,119,NA
0021900121,20191108/TORNOP,2019-11-08,NOP,104,TOR,122,NA
0021900122,20191108/NYKDAL,2019-11-08,DAL,102,NYK,106,NA
0021900123,20191108/PHIDEN,2019-11-08,DEN,100,PHI,97,NA
0021900124,20191108/MILUTA,2019-11-08,UTA,103,MIL,100,NA
0021900125,20191108/BKNPOR,2019-11-08,POR,115,BKN,119,NA
0021900126,20191108/MIALAL,2019-11-08,LAL,95,MIA,80,NBA TV
0021900127,20191109/BOSSAS,2019-11-09,SAS,115,BOS,135,NA
0021900128,20191109/NOPCHA,2019-11-09,CHA,110,NOP,115,NA
0021900129,20191109/HOUCHI,2019-11-09,CHI,94,HOU,117,NA
0021900130,20191109/DALMEM,2019-11-09,MEM,122,DAL,138,NA
0021900131,20191109/GSWOKC,2019-11-09,OKC,114,GSW,108,NA
0021900132,20191110/DENMIN,2019-11-10,MIN,98,DEN,100,NA
0021900133,20191110/INDORL,2019-11-10,ORL,102,IND,109,NA
0021900134,20191110/CHAPHI,2019-11-10,PHI,114,CHA,106,NA
0021900135,20191110/MILOKC,2019-11-10,OKC,119,MIL,121,NA
0021900136,20191110/CLENYK,2019-11-10,NYK,87,CLE,108,NA
0021900137,20191110/BKNPHX,2019-11-10,PHX,138,BKN,112,NA
0021900138,20191110/ATLPOR,2019-11-10,POR,124,ATL,113,NA
0021900139,20191110/TORLAL,2019-11-10,LAL,104,TOR,113,NA
0021900140,20191111/MINDET,2019-11-11,DET,114,MIN,120,NA
0021900141,20191111/DALBOS,2019-11-11,BOS,116,DAL,106,NBA TV
0021900142,20191111/HOUNOP,2019-11-11,NOP,116,HOU,122,NA
0021900143,20191111/MEMSAS,2019-11-11,SAS,109,MEM,113,NA
0021900144,20191111/UTAGSW,2019-11-11,GSW,108,UTA,122,NA
0021900145,20191111/TORLAC,2019-11-11,LAC,98,TOR,88,NBA TV
0021900146,20191112/OKCIND,2019-11-12,IND,111,OKC,85,NA
0021900147,20191112/CLEPHI,2019-11-12,PHI,98,CLE,97,NBA TV
0021900148,20191112/DETMIA,2019-11-12,MIA,117,DET,108,NA
0021900149,20191112/NYKCHI,2019-11-12,CHI,120,NYK,102,NA
0021900150,20191112/ATLDEN,2019-11-12,DEN,121,ATL,125,NA
0021900151,20191112/LALPHX,2019-11-12,PHX,115,LAL,123,NA
0021900152,20191112/BKNUTA,2019-11-12,UTA,119,BKN,114,NA
0021900153,20191112/PORSAC,2019-11-12,SAC,107,POR,99,NBA TV
0021900154,20191113/MEMCHA,2019-11-13,CHA,117,MEM,119,NA
0021900155,20191113/PHIORL,2019-11-13,ORL,112,PHI,97,NA
0021900156,20191113/WASBOS,2019-11-13,BOS,140,WAS,133,NA
0021900157,20191113/LACHOU,2019-11-13,HOU,102,LAC,93,ESPN
0021900158,20191113/SASMIN,2019-11-13,MIN,129,SAS,114,NA
0021900159,20191113/GSWLAL,2019-11-13,LAL,120,GSW,94,ESPN
0021900160,20191113/TORPOR,2019-11-13,POR,106,TOR,114,NA
0021900161,20191114/MIACLE,2019-11-14,CLE,97,MIA,108,NA
0021900162,20191114/DALNYK,2019-11-14,NYK,106,DAL,103,TNT
0021900163,20191114/CHIMIL,2019-11-14,MIL,124,CHI,115,NA
0021900164,20191114/LACNOP,2019-11-14,NOP,132,LAC,127,NA
0021900165,20191114/ATLPHX,2019-11-14,PHX,128,ATL,112,NA
0021900166,20191114/BKNDEN,2019-11-14,DEN,101,BKN,93,TNT
0021900167,20191115/DETCHA,2019-11-15,CHA,109,DET,106,NA
0021900168,20191115/SASORL,2019-11-15,ORL,111,SAS,109,NA
0021900169,20191115/INDHOU,2019-11-15,HOU,111,IND,102,NA
0021900170,20191115/UTAMEM,2019-11-15,MEM,107,UTA,106,ESPN
0021900171,20191115/WASMIN,2019-11-15,MIN,116,WAS,137,NA
0021900172,20191115/PHIOKC,2019-11-15,OKC,127,PHI,119,NA
0021900173,20191115/BOSGSW,2019-11-15,GSW,100,BOS,105,ESPN
0021900174,20191115/SACLAL,2019-11-15,LAL,99,SAC,97,NA
0021900175,20191116/BKNCHI,2019-11-16,CHI,111,BKN,117,NBA TV
0021900176,20191116/MILIND,2019-11-16,IND,83,MIL,102,NA
0021900177,20191116/CHANYK,2019-11-16,NYK,102,CHA,103,NA
0021900178,20191116/NOPMIA,2019-11-16,MIA,109,NOP,94,NA
0021900179,20191116/HOUMIN,2019-11-16,MIN,105,HOU,125,NA
0021900180,20191116/TORDAL,2019-11-16,DAL,110,TOR,102,NA
0021900181,20191116/PORSAS,2019-11-16,SAS,116,POR,121,NA
0021900182,20191116/ATLLAC,2019-11-16,LAC,150,ATL,101,NA
0021900183,20191117/PHICLE,2019-11-17,CLE,95,PHI,114,NA
0021900184,20191117/BOSSAC,2019-11-17,SAC,100,BOS,99,NA
0021900185,20191117/WASORL,2019-11-17,ORL,125,WAS,121,NA
0021900186,20191117/DENMEM,2019-11-17,MEM,114,DEN,131,NA
0021900187,20191117/GSWNOP,2019-11-17,NOP,108,GSW,100,NA
0021900188,20191117/ATLLAL,2019-11-17,LAL,122,ATL,101,NA
0021900189,20191118/CLENYK,2019-11-18,NYK,123,CLE,105,NA
0021900190,20191118/INDBKN,2019-11-18,BKN,86,IND,115,NA
0021900191,20191118/CHATOR,2019-11-18,TOR,132,CHA,96,NA
0021900192,20191118/MILCHI,2019-11-18,CHI,101,MIL,115,NA
0021900193,20191118/PORHOU,2019-11-18,HOU,132,POR,108,NBA TV
0021900194,20191118/SASDAL,2019-11-18,DAL,117,SAS,110,NA
0021900195,20191118/BOSPHX,2019-11-18,PHX,85,BOS,99,NA
0021900196,20191118/MINUTA,2019-11-18,UTA,102,MIN,112,NA
0021900197,20191118/OKCLAC,2019-11-18,LAC,90,OKC,88,NA
0021900198,20191119/GSWMEM,2019-11-19,MEM,95,GSW,114,NA
0021900199,20191119/PORNOP,2019-11-19,NOP,115,POR,104,NBA TV
0021900200,20191119/PHXSAC,2019-11-19,SAC,120,PHX,116,NA
0021900201,20191119/OKCLAL,2019-11-19,LAL,112,OKC,107,NBA TV
0021900202,20191120/NYKPHI,2019-11-20,PHI,109,NYK,104,NA
0021900203,20191120/SASWAS,2019-11-20,WAS,138,SAS,132,NA
0021900204,20191120/MILATL,2019-11-20,ATL,127,MIL,135,NA
0021900205,20191120/CHABKN,2019-11-20,BKN,101,CHA,91,NA
0021900206,20191120/CLEMIA,2019-11-20,MIA,124,CLE,100,NA
0021900207,20191120/ORLTOR,2019-11-20,TOR,113,ORL,97,NA
0021900208,20191120/GSWDAL,2019-11-20,DAL,142,GSW,94,ESPN
0021900209,20191120/DETCHI,2019-11-20,CHI,109,DET,89,NA
0021900210,20191120/UTAMIN,2019-11-20,MIN,95,UTA,103,NA
0021900211,20191120/HOUDEN,2019-11-20,DEN,105,HOU,95,NA
0021900212,20191120/BOSLAC,2019-11-20,LAC,107,BOS,104,ESPN
0021900213,20191121/PORMIL,2019-11-21,MIL,137,POR,129,TNT
0021900214,20191121/NOPPHX,2019-11-21,PHX,121,NOP,124,TNT
0021900215,20191122/ATLDET,2019-11-22,DET,128,ATL,103,NA
0021900216,20191122/CHAWAS,2019-11-22,WAS,125,CHA,118,NA
0021900217,20191122/SACBKN,2019-11-22,BKN,116,SAC,97,NA
0021900218,20191122/SASPHI,2019-11-22,PHI,115,SAS,104,ESPN
0021900219,20191122/MIACHI,2019-11-22,CHI,108,MIA,116,NA
0021900220,20191122/LALOKC,2019-11-22,OKC,127,LAL,130,NA
0021900221,20191122/CLEDAL,2019-11-22,DAL,143,CLE,101,NA
0021900222,20191122/BOSDEN,2019-11-22,DEN,96,BOS,92,NA
0021900223,20191122/GSWUTA,2019-11-22,UTA,113,GSW,109,NA
0021900224,20191122/HOULAC,2019-11-22,LAC,122,HOU,119,ESPN
0021900225,20191123/PHXMIN,2019-11-23,MIN,98,PHX,100,NA
0021900226,20191123/CHICHA,2019-11-23,CHA,115,CHI,116,NA
0021900227,20191123/ORLIND,2019-11-23,IND,111,ORL,106,NA
0021900228,20191123/TORATL,2019-11-23,ATL,116,TOR,119,NA
0021900229,20191123/SASNYK,2019-11-23,NYK,104,SAS,111,NA
0021900230,20191123/MIAPHI,2019-11-23,PHI,113,MIA,86,NBA TV
0021900231,20191123/PORCLE,2019-11-23,CLE,110,POR,104,NA
0021900232,20191123/LALMEM,2019-11-23,MEM,108,LAL,109,NA
0021900233,20191123/DETMIL,2019-11-23,MIL,104,DET,90,NA
0021900234,20191123/NOPUTA,2019-11-23,UTA,128,NOP,120,NA
0021900235,20191124/DALHOU,2019-11-24,HOU,123,DAL,137,NA
0021900236,20191124/BKNNYK,2019-11-24,NYK,101,BKN,103,NA
0021900237,20191124/SACWAS,2019-11-24,WAS,106,SAC,113,NA
0021900238,20191124/PHXDEN,2019-11-24,DEN,116,PHX,104,NA
0021900239,20191124/NOPLAC,2019-11-24,LAC,134,NOP,109,NA
0021900240,20191125/BKNCLE,2019-11-25,CLE,106,BKN,108,NA
0021900241,20191125/ORLDET,2019-11-25,DET,103,ORL,88,NA
0021900242,20191125/MEMIND,2019-11-25,IND,126,MEM,114,NA
0021900243,20191125/MINATL,2019-11-25,ATL,113,MIN,125,NA
0021900244,20191125/SACBOS,2019-11-25,BOS,103,SAC,102,NA
0021900245,20191125/CHAMIA,2019-11-25,MIA,117,CHA,100,NA
0021900246,20191125/PHITOR,2019-11-25,TOR,101,PHI,96,NA
0021900247,20191125/PORCHI,2019-11-25,CHI,94,POR,117,NA
0021900248,20191125/UTAMIL,2019-11-25,MIL,122,UTA,118,NBA TV
0021900249,20191125/LALSAS,2019-11-25,SAS,104,LAL,114,NA
0021900250,20191125/OKCGSW,2019-11-25,GSW,97,OKC,100,NBA TV
0021900251,20191126/LACDAL,2019-11-26,DAL,99,LAC,114,NBA TV
0021900252,20191126/WASDEN,2019-11-26,DEN,117,WAS,104,NA
0021900253,20191127/BKNBOS,2019-11-27,BOS,121,BKN,110,ESPN
0021900254,20191127/DETCHA,2019-11-27,CHA,102,DET,101,NA
0021900255,20191127/ORLCLE,2019-11-27,CLE,104,ORL,116,NA
0021900256,20191127/UTAIND,2019-11-27,IND,121,UTA,102,NA
0021900257,20191127/SACPHI,2019-11-27,PHI,97,SAC,91,NA
0021900258,20191127/NYKTOR,2019-11-27,TOR,126,NYK,98,NA
0021900259,20191127/MIAHOU,2019-11-27,HOU,117,MIA,108,NA
0021900260,20191127/LACMEM,2019-11-27,MEM,119,LAC,121,NA
0021900261,20191127/ATLMIL,2019-11-27,MIL,111,ATL,102,NA
0021900262,20191127/MINSAS,2019-11-27,SAS,101,MIN,113,NA
0021900263,20191127/WASPHX,2019-11-27,PHX,132,WAS,140,NA
0021900264,20191127/LALNOP,2019-11-27,NOP,110,LAL,114,ESPN
0021900265,20191127/OKCPOR,2019-11-27,POR,136,OKC,119,NA
0021900266,20191127/CHIGSW,2019-11-27,GSW,104,CHI,90,NA
0021900267,20191129/BOSBKN,2019-11-29,BKN,112,BOS,107,NA
0021900268,20191129/CHADET,2019-11-29,DET,107,CHA,110,NA
0021900269,20191129/TORORL,2019-11-29,ORL,83,TOR,90,NA
0021900270,20191129/MILCLE,2019-11-29,CLE,110,MIL,119,NA
0021900271,20191129/PHINYK,2019-11-29,NYK,95,PHI,101,NA
0021900272,20191129/ATLIND,2019-11-29,IND,105,ATL,104,NA
0021900273,20191129/GSWMIA,2019-11-29,MIA,122,GSW,105,NA
0021900274,20191129/UTAMEM,2019-11-29,MEM,94,UTA,103,NA
0021900275,20191129/NOPOKC,2019-11-29,OKC,109,NOP,104,NBA TV
0021900276,20191129/LACSAS,2019-11-29,SAS,107,LAC,97,NA
0021900277,20191129/DALPHX,2019-11-29,PHX,113,DAL,120,NA
0021900278,20191129/CHIPOR,2019-11-29,POR,107,CHI,103,NA
0021900279,20191129/WASLAL,2019-11-29,LAL,125,WAS,103,NBA TV
0021900280,20191130/DENSAC,2019-11-30,SAC,100,DEN,97,NA
0021900281,20191130/INDPHI,2019-11-30,PHI,119,IND,116,NBA TV
0021900282,20191130/ATLHOU,2019-11-30,HOU,158,ATL,111,NA
0021900283,20191130/CHAMIL,2019-11-30,MIL,137,CHA,96,NA
0021900284,20191201/MIABKN,2019-12-01,BKN,106,MIA,109,NA
0021900285,20191201/BOSNYK,2019-12-01,NYK,104,BOS,113,NA
0021900286,20191201/MEMMIN,2019-12-01,MIN,107,MEM,115,NA
0021900287,20191201/DALLAL,2019-12-01,LAL,100,DAL,114,NA
0021900288,20191201/SASDET,2019-12-01,DET,132,SAS,98,NA
0021900289,20191201/OKCNOP,2019-12-01,NOP,104,OKC,107,NA
0021900290,20191201/GSWORL,2019-12-01,ORL,100,GSW,96,NA
