gid,gcode,date,home,home_score,away,away_score,national_tv
0022200299,20221128/ATLPHI,2022-11-28,PHI,104,ATL,101,NBA TV
0022200300,20221128/MINWAS,2022-11-28,WAS,142,MIN,127,NA
0022200301,20221128/CHABOS,2022-11-28,BOS,140,CHA,105,NA
0022200302,20221128/ORLBKN,2022-11-28,BKN,109,ORL,102,NA
0022200303,20221128/CLETOR,2022-11-28,TOR,100,CLE,88,NA
0022200304,20221128/OKCNOP,2022-11-28,NOP,105,OKC,101,NA
0022200305,20221128/HOUDEN,2022-11-28,DEN,129,HOU,113,NA
0022200306,20221128/CHIUTA,2022-11-28,UTA,107,CHI,114,NA
0022200307,20221128/PHXSAC,2022-11-28,SAC,117,PHX,122,NA
0022200308,20221128/INDLAL,2022-11-28,LAL,115,IND,116,NA
0022200309,20221129/NYKDET,2022-11-29,DET,110,NYK,140,NA
0022200310,20221129/GSWDAL,2022-11-29,DAL,116,GSW,113,TNT
0022200311,20221129/LACPOR,2022-11-29,POR,112,LAC,118,TNT
0022200312,20221130/PHICLE,2022-11-30,CLE,113,PHI,85,NA
0022200313,20221130/ATLORL,2022-11-30,ORL,108,ATL,125,NA
0022200314,20221130/MIABOS,2022-11-30,BOS,134,MIA,121,NBA TV
0022200315,20221130/WASBKN,2022-11-30,BKN,113,WAS,107,NA
0022200316,20221130/MILNYK,2022-11-30,NYK,103,MIL,109,NA
0022200317,20221130/MEMMIN,2022-11-30,MIN,109,MEM,101,NA
0022200318,20221130/TORNOP,2022-11-30,NOP,126,TOR,108,NA
0022200319,20221130/SASOKC,2022-11-30,OKC,119,SAS,111,NA
0022200320,20221130/HOUDEN,2022-11-30,DEN,120,HOU,100,NA
0022200321,20221130/CHIPHX,2022-11-30,PHX,132,CHI,113,NA
0022200322,20221130/LACUTA,2022-11-30,UTA,125,LAC,112,NA
0022200323,20221130/INDSAC,2022-11-30,SAC,137,IND,114,NA
0022200324,20221130/PORLAL,2022-11-30,LAL,128,POR,109,NBA TV
0022200325,20221201/DALDET,2022-12-01,DET,131,DAL,125,NBA TV
0022200326,20221202/WASCHA,2022-12-02,CHA,117,WAS,116,NA
0022200327,20221202/DENATL,2022-12-02,ATL,117,DEN,109,NA
0022200328,20221202/MIABOS,2022-12-02,BOS,116,MIA,120,NA
0022200329,20221202/TORBKN,2022-12-02,BKN,114,TOR,105,NA
0022200330,20221202/ORLCLE,2022-12-02,CLE,107,ORL,96,NA
0022200331,20221202/LALMIL,2022-12-02,MIL,129,LAL,133,ESPN
0022200332,20221202/PHIMEM,2022-12-02,MEM,117,PHI,109,NA
0022200333,20221202/NOPSAS,2022-12-02,SAS,99,NOP,117,NA
0022200334,20221202/HOUPHX,2022-12-02,PHX,121,HOU,122,NA
0022200335,20221202/INDUTA,2022-12-02,UTA,139,IND,119,NA
0022200336,20221202/CHIGSW,2022-12-02,GSW,119,CHI,111,ESPN
0022200337,20221203/DALNYK,2022-12-03,NYK,100,DAL,121,NA
0022200338,20221203/SACLAC,2022-12-03,LAC,96,SAC,123,NA
0022200339,20221203/MILCHA,2022-12-03,CHA,96,MIL,105,NA
0022200340,20221203/ORLTOR,2022-12-03,TOR,121,ORL,108,NA
0022200341,20221203/OKCMIN,2022-12-03,MIN,128,OKC,135,NA
0022200342,20221203/HOUGSW,2022-12-03,GSW,120,HOU,101,NA
0022200343,20221203/PORUTA,2022-12-03,UTA,111,POR,116,NA
0022200344,20221204/DENNOP,2022-12-04,NOP,121,DEN,106,NA
0022200345,20221204/PHXSAS,2022-12-04,SAS,95,PHX,133,NA
0022200346,20221204/BOSBKN,2022-12-04,BKN,92,BOS,103,NA
0022200347,20221204/MEMDET,2022-12-04,DET,112,MEM,122,NA
0022200348,20221204/CLENYK,2022-12-04,NYK,92,CLE,81,NA
0022200349,20221204/LALWAS,2022-12-04,WAS,119,LAL,130,NA
0022200350,20221204/CHISAC,2022-12-04,SAC,110,CHI,101,NA
0022200351,20221204/INDPOR,2022-12-04,POR,116,IND,100,NBA TV
0022200352,20221205/LACCHA,2022-12-05,CHA,117,LAC,119,NA
0022200353,20221205/MILORL,2022-12-05,ORL,102,MIL,109,NA
0022200354,20221205/OKCATL,2022-12-05,ATL,114,OKC,121,NA
0022200355,20221205/BOSTOR,2022-12-05,TOR,110,BOS,116,NA
0022200356,20221205/PHIHOU,2022-12-05,HOU,132,PHI,123,NA
0022200357,20221205/MIAMEM,2022-12-05,MEM,101,MIA,93,NA
0022200358,20221205/PHXDAL,2022-12-05,DAL,130,PHX,111,NBA TV
0022200359,20221205/INDGSW,2022-12-05,GSW,104,IND,112,NA
0022200360,20221206/LALCLE,2022-12-06,CLE,116,LAL,102,TNT
0022200361,20221206/DETMIA,2022-12-06,MIA,96,DET,116,NA
0022200362,20221206/DALDEN,2022-12-06,DEN,115,DAL,116,TNT
0022200363,20221207/LACORL,2022-12-07,ORL,116,LAC,111,NA
0022200364,20221207/CHABKN,2022-12-07,BKN,122,CHA,116,NA
0022200365,20221207/ATLNYK,2022-12-07,NYK,113,ATL,89,ESPN
0022200366,20221207/LALTOR,2022-12-07,TOR,126,LAL,113,NA
0022200367,20221207/WASCHI,2022-12-07,CHI,115,WAS,111,NA
0022200368,20221207/OKCMEM,2022-12-07,MEM,123,OKC,102,NA
0022200369,20221207/SACMIL,2022-12-07,MIL,126,SAC,113,NA
0022200370,20221207/INDMIN,2022-12-07,MIN,121,IND,115,NA
0022200371,20221207/DETNOP,2022-12-07,NOP,104,DET,98,NA
0022200372,20221207/GSWUTA,2022-12-07,UTA,124,GSW,123,NA
0022200373,20221207/BOSPHX,2022-12-07,PHX,98,BOS,125,ESPN
0022200374,20221208/LACMIA,2022-12-08,MIA,115,LAC,110,NBA TV
0022200375,20221208/HOUSAS,2022-12-08,SAS,118,HOU,109,NA
0022200376,20221208/DENPOR,2022-12-08,POR,120,DEN,121,NBA TV
0022200377,20221209/NYKCHA,2022-12-09,CHA,102,NYK,121,NA
0022200378,20221209/WASIND,2022-12-09,IND,121,WAS,111,NA
0022200379,20221209/TORORL,2022-12-09,ORL,113,TOR,109,NA
0022200380,20221209/ATLBKN,2022-12-09,BKN,120,ATL,116,NA
0022200381,20221209/SACCLE,2022-12-09,CLE,95,SAC,106,NA
0022200382,20221209/LALPHI,2022-12-09,PHI,133,LAL,122,ESPN
0022200383,20221209/DETMEM,2022-12-09,MEM,114,DET,103,NA
0022200384,20221209/PHXNOP,2022-12-09,NOP,128,PHX,117,NA
0022200385,20221209/MINUTA,2022-12-09,UTA,108,MIN,118,NA
0022200386,20221209/MILDAL,2022-12-09,DAL,105,MIL,106,ESPN
0022200387,20221210/SASMIA,2022-12-10,MIA,111,SAS,115,NA
0022200388,20221210/BKNIND,2022-12-10,IND,133,BKN,136,NA
0022200389,20221210/LACWAS,2022-12-10,WAS,107,LAC,114,NA
0022200390,20221210/OKCCLE,2022-12-10,CLE,110,OKC,102,NA
0022200391,20221210/DALCHI,2022-12-10,CHI,144,DAL,115,NA
0022200392,20221210/BOSGSW,2022-12-10,GSW,123,BOS,107,ABC
0022200393,20221210/UTADEN,2022-12-10,DEN,115,UTA,110,NA
0022200394,20221210/MINPOR,2022-12-10,POR,124,MIN,118,NA
0022200395,20221211/PHXNOP,2022-12-11,NOP,129,PHX,124,NA
0022200396,20221211/LALDET,2022-12-11,DET,117,LAL,124,NA
0022200397,20221211/SACNYK,2022-12-11,NYK,112,SAC,99,NA
0022200398,20221211/TORORL,2022-12-11,ORL,111,TOR,99,NA
0022200399,20221211/CHAPHI,2022-12-11,PHI,131,CHA,113,NA
0022200400,20221211/CHIATL,2022-12-11,ATL,123,CHI,122,NA
0022200401,20221211/MILHOU,2022-12-11,HOU,97,MIL,92,NA
0022200402,20221212/MIAIND,2022-12-12,IND,82,MIA,87,NA
0022200403,20221212/BKNWAS,2022-12-12,WAS,100,BKN,112,NA
0022200404,20221212/ATLMEM,2022-12-12,MEM,128,ATL,103,NBA TV
0022200405,20221212/OKCDAL,2022-12-12,DAL,121,OKC,114,NA
0022200406,20221212/CLESAS,2022-12-12,SAS,112,CLE,111,NA
0022200407,20221212/MINPOR,2022-12-12,POR,133,MIN,112,NA
0022200408,20221212/BOSLAC,2022-12-12,LAC,113,BOS,93,NBA TV
0022200409,20221213/SACPHI,2022-12-13,PHI,123,SAC,103,NA
0022200410,20221213/GSWMIL,2022-12-13,MIL,128,GSW,111,TNT
0022200411,20221213/PHXHOU,2022-12-13,HOU,111,PHX,97,NA
0022200412,20221213/NOPUTA,2022-12-13,UTA,121,NOP,100,NA
0022200413,20221213/BOSLAL,2022-12-13,LAL,118,BOS,122,TNT
0022200414,20221214/DETCHA,2022-12-14,CHA,134,DET,141,NA
0022200415,20221214/GSWIND,2022-12-14,IND,125,GSW,119,NA
0022200416,20221214/ATLORL,2022-12-14,ORL,135,ATL,124,NA
0022200417,20221214/SACTOR,2022-12-14,TOR,123,SAC,124,NA
0022200418,20221214/NYKCHI,2022-12-14,CHI,120,NYK,128,ESPN
0022200419,20221214/MIAOKC,2022-12-14,OKC,108,MIA,110,NA
0022200420,20221214/PORSAS,2022-12-14,SAS,112,POR,128,NA
0022200421,20221214/CLEDAL,2022-12-14,DAL,90,CLE,105,NA
0022200422,20221214/WASDEN,2022-12-14,DEN,141,WAS,128,NA
0022200423,20221214/MINLAC,2022-12-14,LAC,99,MIN,88,ESPN
0022200424,20221215/MIAHOU,2022-12-15,HOU,108,MIA,111,NA
0022200425,20221215/MILMEM,2022-12-15,MEM,142,MIL,101,NBA TV
0022200426,20221215/NOPUTA,2022-12-15,UTA,132,NOP,129,NA
0022200427,20221215/PHXLAC,2022-12-15,LAC,95,PHX,111,NBA TV
0022200428,20221216/ATLCHA,2022-12-16,CHA,106,ATL,125,NA
0022200429,20221216/SACDET,2022-12-16,DET,113,SAC,122,NA
0022200430,20221216/ORLBOS,2022-12-16,BOS,109,ORL,117,NA
0022200431,20221216/INDCLE,2022-12-16,CLE,118,IND,112,NA
0022200432,20221216/GSWPHI,2022-12-16,PHI,118,GSW,106,ESPN
0022200433,20221216/BKNTOR,2022-12-16,TOR,116,BKN,119,NA
0022200434,20221216/NYKCHI,2022-12-16,CHI,91,NYK,114,NA
0022200435,20221216/MINOKC,2022-12-16,OKC,110,MIN,112,NA
0022200436,20221216/PORDAL,2022-12-16,DAL,130,POR,110,NA
0022200437,20221216/DENLAL,2022-12-16,LAL,126,DEN,108,ESPN
0022200438,20221217/WASLAC,2022-12-17,LAC,102,WAS,93,NA
0022200439,20221217/MIASAS,2022-12-17,SAS,101,MIA,111,NBA TV
0022200440,20221217/DALCLE,2022-12-17,CLE,100,DAL,99,NA
0022200441,20221217/PORHOU,2022-12-17,HOU,95,POR,107,NA
0022200442,20221217/UTAMIL,2022-12-17,MIL,123,UTA,97,NA
0022200443,20221217/MEMOKC,2022-12-17,OKC,115,MEM,109,NA
0022200444,20221217/NOPPHX,2022-12-17,PHX,118,NOP,114,NBA TV
0022200445,20221218/ORLBOS,2022-12-18,BOS,92,ORL,95,NA
0022200446,20221218/NYKIND,2022-12-18,IND,106,NYK,109,NA
0022200447,20221218/BKNDET,2022-12-18,DET,121,BKN,124,NA
0022200448,20221218/GSWTOR,2022-12-18,TOR,110,GSW,126,NA
0022200449,20221218/CHIMIN,2022-12-18,MIN,150,CHI,126,NA
0022200450,20221218/CHADEN,2022-12-18,DEN,119,CHA,115,NA
0022200451,20221218/WASLAL,2022-12-18,LAL,119,WAS,117,NA
0022200452,20221219/UTACLE,2022-12-19,CLE,122,UTA,99,NA
0022200453,20221219/TORPHI,2022-12-19,PHI,104,TOR,101,NA
0022200454,20221219/ORLATL,2022-12-19,ATL,126,ORL,125,NA
0022200455,20221219/SASHOU,2022-12-19,HOU,105,SAS,124,NA
0022200456,20221219/DALMIN,2022-12-19,MIN,116,DAL,106,NA
0022200457,20221219/MILNOP,2022-12-19,NOP,119,MIL,128,NA
0022200458,20221219/POROKC,2022-12-19,OKC,123,POR,121,NA
0022200459,20221219/LALPHX,2022-12-19,PHX,130,LAL,104,NBA TV
0022200460,20221219/CHASAC,2022-12-19,SAC,119,CHA,125,NA
0022200461,20221220/UTADET,2022-12-20,DET,111,UTA,126,NA
0022200462,20221220/CHIMIA,2022-12-20,MIA,103,CHI,113,NA
0022200463,20221220/GSWNYK,2022-12-20,NYK,132,GSW,94,TNT
0022200464,20221220/WASPHX,2022-12-20,PHX,110,WAS,113,NA
0022200465,20221220/MEMDEN,2022-12-20,DEN,105,MEM,91,TNT
0022200466,20221221/MILCLE,2022-12-21,CLE,114,MIL,106,NA
0022200467,20221221/DETPHI,2022-12-21,PHI,113,DET,93,NA
0022200468,20221221/CHIATL,2022-12-21,ATL,108,CHI,110,NA
0022200469,20221221/INDBOS,2022-12-21,BOS,112,IND,117,NA
0022200470,20221221/GSWBKN,2022-12-21,BKN,143,GSW,113,NBA TV
0022200471,20221221/TORNYK,2022-12-21,NYK,106,TOR,113,NA
0022200472,20221221/ORLHOU,2022-12-21,HOU,110,ORL,116,NA
0022200473,20221221/DALMIN,2022-12-21,MIN,99,DAL,104,NA
0022200474,20221221/POROKC,2022-12-21,OKC,101,POR,98,NA
0022200475,20221221/LALSAC,2022-12-21,SAC,134,LAL,120,NA
0022200476,20221221/CHALAC,2022-12-21,LAC,126,CHA,105,NBA TV
0022200477,20221222/SASNOP,2022-12-22,NOP,126,SAS,117,NA
0022200478,20221222/WASUTA,2022-12-22,UTA,120,WAS,112,NBA TV
0022200479,20221223/SASORL,2022-12-23,ORL,133,SAS,113,NA
0022200480,20221223/LACPHI,2022-12-23,PHI,119,LAC,114,NA
0022200481,20221223/DETATL,2022-12-23,ATL,130,DET,105,NA
0022200482,20221223/MINBOS,2022-12-23,BOS,121,MIN,109,NA
0022200483,20221223/MILBKN,2022-12-23,BKN,118,MIL,100,NBA TV
0022200484,20221223/TORCLE,2022-12-23,CLE,107,TOR,118,NA
0022200485,20221223/CHINYK,2022-12-23,NYK,117,CHI,118,NA
0022200486,20221223/INDMIA,2022-12-23,MIA,108,IND,111,NA
0022200487,20221223/DALHOU,2022-12-23,HOU,106,DAL,112,NA
0022200488,20221223/NOPOKC,2022-12-23,OKC,125,NOP,128,NA
0022200489,20221223/PORDEN,2022-12-23,DEN,120,POR,107,NA
0022200490,20221223/MEMPHX,2022-12-23,PHX,100,MEM,125,ESPN
0022200491,20221223/WASSAC,2022-12-23,SAC,111,WAS,125,NA
0022200492,20221223/CHALAL,2022-12-23,LAL,130,CHA,134,NA
0022200493,20221225/PHINYK,2022-12-25,NYK,112,PHI,119,ABC/ESPN
0022200494,20221225/LALDAL,2022-12-25,DAL,124,LAL,115,ABC/ESPN
0022200495,20221225/MILBOS,2022-12-25,BOS,139,MIL,118,ABC/ESPN
0022200496,20221225/MEMGSW,2022-12-25,GSW,123,MEM,109,ABC/ESPN
0022200497,20221225/PHXDEN,2022-12-25,DEN,128,PHX,125,ABC/ESPN
0022200498,20221226/BKNCLE,2022-12-26,CLE,117,BKN,125,NBA TV
0022200499,20221226/LACDET,2022-12-26,DET,131,LAC,142,NA
0022200500,20221226/MINMIA,2022-12-26,MIA,113,MIN,110,NA
0022200501,20221226/HOUCHI,2022-12-26,CHI,118,HOU,133,NA
0022200502,20221226/INDNOP,2022-12-26,NOP,113,IND,93,NA
0022200503,20221226/UTASAS,2022-12-26,SAS,126,UTA,122,NA
0022200504,20221226/CHAPOR,2022-12-26,POR,124,CHA,113,NBA TV
0022200505,20221227/LALORL,2022-12-27,ORL,110,LAL,129,NA
0022200506,20221227/PHIWAS,2022-12-27,WAS,116,PHI,111,NA
0022200507,20221227/HOUBOS,2022-12-27,BOS,126,HOU,102,NA
0022200508,20221227/ATLIND,2022-12-27,IND,129,ATL,114,NA
0022200509,20221227/LACTOR,2022-12-27,TOR,113,LAC,124,NA
0022200510,20221227/PHXMEM,2022-12-27,MEM,108,PHX,125,NA
0022200511,20221227/SASOKC,2022-12-27,OKC,130,SAS,114,NA
0022200512,20221227/NYKDAL,2022-12-27,DAL,126,NYK,121,NBA TV
0022200513,20221227/CHAGSW,2022-12-27,GSW,110,CHA,105,NA
0022200514,20221227/DENSAC,2022-12-27,SAC,106,DEN,113,NA
0022200515,20221228/ORLDET,2022-12-28,DET,121,ORL,101,NA
0022200516,20221228/PHXWAS,2022-12-28,WAS,127,PHX,102,NA
0022200517,20221228/BKNATL,2022-12-28,ATL,107,BKN,108,NA
0022200518,20221228/LALMIA,2022-12-28,MIA,112,LAL,98,NBA TV
0022200519,20221228/MILCHI,2022-12-28,CHI,119,MIL,113,NA
0022200520,20221228/MINNOP,2022-12-28,NOP,119,MIN,118,NA
0022200521,20221228/UTAGSW,2022-12-28,GSW,112,UTA,107,NA
0022200522,20221228/DENSAC,2022-12-28,SAC,127,DEN,126,NBA TV
0022200523,20221229/OKCCHA,2022-12-29,CHA,121,OKC,113,NA
0022200524,20221229/CLEIND,2022-12-29,IND,135,CLE,126,NA
0022200525,20221229/LACBOS,2022-12-29,BOS,116,LAC,110,NBA TV
0022200526,20221229/MEMTOR,2022-12-29,TOR,106,MEM,119,NA
0022200527,20221229/NYKSAS,2022-12-29,SAS,122,NYK,115,NA
0022200528,20221229/HOUDAL,2022-12-29,DAL,129,HOU,114,NA
0022200529,20221230/WASORL,2022-12-30,ORL,100,WAS,119,NA
0022200530,20221230/LALATL,2022-12-30,ATL,121,LAL,130,NBA TV
0022200531,20221230/PHXTOR,2022-12-30,TOR,113,PHX,104,NA
0022200532,20221230/DETCHI,2022-12-30,CHI,132,DET,118,NA
0022200533,20221230/MINMIL,2022-12-30,MIL,123,MIN,114,NA
0022200534,20221230/PHINOP,2022-12-30,NOP,127,PHI,116,NA
0022200535,20221230/MIADEN,2022-12-30,DEN,124,MIA,119,NA
0022200536,20221230/PORGSW,2022-12-30,GSW,118,POR,112,NBA TV
0022200537,20221230/UTASAC,2022-12-30,SAC,126,UTA,125,NA
0022200538,20221231/LACIND,2022-12-31,IND,131,LAC,130,NA
0022200539,20221231/BKNCHA,2022-12-31,CHA,106,BKN,123,NA
0022200540,20221231/CLECHI,2022-12-31,CHI,102,CLE,103,NA
0022200541,20221231/NYKHOU,2022-12-31,HOU,88,NYK,108,NA
0022200542,20221231/DALSAS,2022-12-31,SAS,125,DAL,126,NA
0022200543,20221231/NOPMEM,2022-12-31,MEM,116,NOP,101,NA
0022200544,20221231/DETMIN,2022-12-31,MIN,104,DET,116,NA
0022200545,20221231/PHIOKC,2022-12-31,OKC,96,PHI,115,NA
0022200546,20221231/MIAUTA,2022-12-31,UTA,123,MIA,126,NA
0022200547,20230101/SACMEM,2023-01-01,MEM,118,SAC,108,NA
0022200548,20230101/WASMIL,2023-01-01,MIL,95,WAS,118,NA
0022200549,20230101/BOSDEN,2023-01-01,DEN,123,BOS,111,NA
0022200550,20230102/PHXNYK,2023-01-02,NYK,102,PHX,83,NA
0022200551,20230102/LALCHA,2023-01-02,CHA,115,LAL,121,NA
0022200552,20230102/CHICLE,2023-01-02,CLE,145,CHI,134,NA
0022200553,20230102/TORIND,2023-01-02,IND,122,TOR,114,NA
0022200554,20230102/NOPPHI,2023-01-02,PHI,120,NOP,111,NA
0022200555,20230102/SASBKN,2023-01-02,BKN,139,SAS,103,NA
0022200556,20230102/DALHOU,2023-01-02,HOU,106,DAL,111,NA
0022200557,20230102/DENMIN,2023-01-02,MIN,124,DEN,111,NA
0022200558,20230102/ATLGSW,2023-01-02,GSW,143,ATL,141,NBA TV
0022200559,20230102/DETPOR,2023-01-02,POR,135,DET,106,NA
0022200560,20230102/MIALAC,2023-01-02,LAC,100,MIA,110,NA
0022200561,20230103/WASMIL,2023-01-03,MIL,123,WAS,113,NBA TV
0022200562,20230103/BOSOKC,2023-01-03,OKC,150,BOS,117,NA
0022200563,20230103/SACUTA,2023-01-03,UTA,115,SAC,117,NA
0022200564,20230104/MEMCHA,2023-01-04,CHA,107,MEM,131,NA
0022200565,20230104/PHXCLE,2023-01-04,CLE,90,PHX,88,NA
0022200566,20230104/OKCORL,2023-01-04,ORL,126,OKC,115,NA
0022200567,20230104/INDPHI,2023-01-04,PHI,129,IND,126,NA
0022200568,20230104/SASNYK,2023-01-04,NYK,117,SAS,114,NA
0022200569,20230104/MILTOR,2023-01-04,TOR,101,MIL,104,ESPN
0022200570,20230104/BKNCHI,2023-01-04,CHI,121,BKN,112,NA
0022200571,20230104/PORMIN,2023-01-04,MIN,113,POR,106,NA
0022200572,20230104/HOUNOP,2023-01-04,NOP,119,HOU,108,NA
0022200573,20230104/DETGSW,2023-01-04,GSW,119,DET,122,NA
0022200574,20230104/MIALAL,2023-01-04,LAL,112,MIA,109,ESPN
0022200575,20230104/ATLSAC,2023-01-04,SAC,117,ATL,120,NA
0022200576,20230105/MEMORL,2023-01-05,ORL,115,MEM,123,NA
0022200577,20230105/BOSDAL,2023-01-05,DAL,95,BOS,124,TNT
0022200578,20230105/UTAHOU,2023-01-05,HOU,114,UTA,131,NA
0022200579,20230105/LACDEN,2023-01-05,DEN,122,LAC,91,TNT
0022200580,20230106/PORIND,2023-01-06,IND,108,POR,99,NA
0022200581,20230106/CHIPHI,2023-01-06,PHI,112,CHI,126,NA
0022200582,20230106/NYKTOR,2023-01-06,TOR,108,NYK,112,NA
0022200583,20230106/CHAMIL,2023-01-06,MIL,109,CHA,138,NA
0022200584,20230106/WASOKC,2023-01-06,OKC,127,WAS,110,NA
0022200585,20230106/DETSAS,2023-01-06,SAS,121,DET,109,NA
0022200586,20230106/BKNNOP,2023-01-06,NOP,102,BKN,108,ESPN
0022200587,20230106/LACMIN,2023-01-06,MIN,128,LAC,115,NA
0022200588,20230106/CLEDEN,2023-01-06,DEN,121,CLE,108,NA
0022200589,20230106/MIAPHX,2023-01-06,PHX,96,MIA,104,ESPN
0022200590,20230106/ATLLAL,2023-01-06,LAL,130,ATL,114,NA
0022200591,20230107/BOSSAS,2023-01-07,SAS,116,BOS,121,NA
0022200592,20230107/UTACHI,2023-01-07,CHI,126,UTA,118,NA
0022200593,20230107/NOPDAL,2023-01-07,DAL,127,NOP,117,NA
0022200594,20230107/ORLGSW,2023-01-07,GSW,101,ORL,115,NA
0022200595,20230107/LALSAC,2023-01-07,SAC,134,LAL,136,NA
0022200596,20230108/PHIDET,2023-01-08,DET,111,PHI,123,NA
0022200597,20230108/PORTOR,2023-01-08,TOR,117,POR,105,NA
0022200598,20230108/CHAIND,2023-01-08,IND,116,CHA,111,NA
0022200599,20230108/BKNMIA,2023-01-08,MIA,101,BKN,102,NA
0022200600,20230108/UTAMEM,2023-01-08,MEM,123,UTA,118,NA
0022200601,20230108/MINHOU,2023-01-08,HOU,96,MIN,104,NA
0022200602,20230108/DALOKC,2023-01-08,OKC,120,DAL,109,NA
0022200603,20230108/CLEPHX,2023-01-08,PHX,98,CLE,112,NA
0022200604,20230108/ATLLAC,2023-01-08,LAC,108,ATL,112,NA
0022200605,20230109/NOPWAS,2023-01-09,WAS,112,NOP,132,NA
0022200606,20230109/CHIBOS,2023-01-09,BOS,107,CHI,99,NBA TV
0022200607,20230109/MILNYK,2023-01-09,NYK,107,MIL,111,NA
0022200608,20230109/SASMEM,2023-01-09,MEM,121,SAS,113,NA
0022200609,20230109/LALDEN,2023-01-09,DEN,122,LAL,109,NA
0022200610,20230109/ORLSAC,2023-01-09,SAC,136,ORL,111,NA
0022200611,20230110/OKCMIA,2023-01-10,MIA,112,OKC,111,TNT
0022200612,20230110/DETPHI,2023-01-10,PHI,147,DET,116,NA
0022200613,20230110/CHATOR,2023-01-10,TOR,132,CHA,120,NA
0022200614,20230110/CLEUTA,2023-01-10,UTA,116,CLE,114,NA
0022200615,20230110/PHXGSW,2023-01-10,GSW,113,PHX,125,TNT
0022200616,20230110/ORLPOR,2023-01-10,POR,106,ORL,109,NA
0022200617,20230110/DALLAC,2023-01-10,LAC,113,DAL,101,NA
0022200618,20230111/MINDET,2023-01-11,DET,135,MIN,118,NA
0022200619,20230111/CHIWAS,2023-01-11,WAS,100,CHI,97,NA
0022200620,20230111/MILATL,2023-01-11,ATL,105,MIL,114,ESPN
0022200621,20230111/NOPBOS,2023-01-11,BOS,125,NOP,114,NA
0022200622,20230111/INDNYK,2023-01-11,NYK,119,IND,113,NA
0022200623,20230111/SASMEM,2023-01-11,MEM,135,SAS,129,NA
0022200624,20230111/PHXDEN,2023-01-11,DEN,126,PHX,97,ESPN
0022200625,20230111/HOUSAC,2023-01-11,SAC,135,HOU,115,NA
0022200626,20230112/OKCPHI,2023-01-12,PHI,114,OKC,133,NA
0022200627,20230112/BOSBKN,2023-01-12,BKN,98,BOS,109,TNT
0022200628,20230112/MILMIA,2023-01-12,MIA,108,MIL,102,NA
0022200629,20230112/CHATOR,2023-01-12,TOR,124,CHA,114,NA
0022200630,20230112/DALLAL,2023-01-12,LAL,115,DAL,119,TNT
0022200631,20230112/CLEPOR,2023-01-12,POR,113,CLE,119,NA
0022200632,20230113/NOPDET,2023-01-13,DET,110,NOP,116,NA
0022200633,20230113/ATLIND,2023-01-13,IND,111,ATL,113,NA
0022200634,20230113/NYKWAS,2023-01-13,WAS,108,NYK,112,NA
0022200635,20230113/GSWSAS,2023-01-13,SAS,113,GSW,144,ESPN
0022200636,20230113/OKCCHI,2023-01-13,CHI,110,OKC,124,NA
0022200637,20230113/PHXMIN,2023-01-13,MIN,121,PHX,116,NA
0022200638,20230113/ORLUTA,2023-01-13,UTA,112,ORL,108,NA
0022200639,20230113/DENLAC,2023-01-13,LAC,103,DEN,115,ESPN
0022200640,20230113/HOUSAC,2023-01-13,SAC,139,HOU,114,NA
0022200641,20230114/MILMIA,2023-01-14,MIA,111,MIL,95,ABC
0022200642,20230114/BOSCHA,2023-01-14,CHA,106,BOS,122,NA
0022200643,20230114/MEMIND,2023-01-14,IND,112,MEM,130,NA
0022200644,20230114/ATLTOR,2023-01-14,TOR,103,ATL,114,NA
0022200645,20230114/CLEMIN,2023-01-14,MIN,110,CLE,102,NA
0022200646,20230114/PHIUTA,2023-01-14,UTA,117,PHI,118,NA
0022200647,20230114/DALPOR,2023-01-14,POR,136,DAL,119,NA
0022200648,20230115/NYKDET,2023-01-15,DET,104,NYK,117,NA
0022200649,20230115/HOULAC,2023-01-15,LAC,121,HOU,100,NA
0022200650,20230115/GSWCHI,2023-01-15,CHI,132,GSW,118,NA
0022200651,20230115/OKCBKN,2023-01-15,BKN,102,OKC,112,NA
0022200652,20230115/SACSAS,2023-01-15,SAS,119,SAC,132,NA
0022200653,20230115/ORLDEN,2023-01-15,DEN,119,ORL,116,NA
0022200654,20230115/DALPOR,2023-01-15,POR,140,DAL,123,NA
0022200655,20230115/PHILAL,2023-01-15,LAL,112,PHI,113,NBA TV
0022200656,20230116/BOSCHA,2023-01-16,CHA,118,BOS,130,NBA TV
0022200657,20230116/INDMIL,2023-01-16,MIL,132,IND,119,NA
0022200658,20230116/NOPCLE,2023-01-16,CLE,113,NOP,103,NA
0022200659,20230116/TORNYK,2023-01-16,NYK,121,TOR,123,NA
0022200660,20230116/GSWWAS,2023-01-16,WAS,118,GSW,127,NA
0022200661,20230116/MIAATL,2023-01-16,ATL,121,MIA,113,TNT
0022200662,20230116/UTAMIN,2023-01-16,MIN,125,UTA,126,NA
0022200663,20230116/PHXMEM,2023-01-16,MEM,136,PHX,106,TNT
0022200664,20230116/HOULAL,2023-01-16,LAL,140,HOU,132,NBA TV
0022200665,20230117/TORMIL,2023-01-17,MIL,130,TOR,122,TNT
0022200666,20230117/BKNSAS,2023-01-17,SAS,106,BKN,98,NA
0022200667,20230117/PORDEN,2023-01-17,DEN,122,POR,113,NA
0022200668,20230117/PHILAC,2023-01-17,LAC,110,PHI,120,TNT
0022200669,20230118/WASNYK,2023-01-18,NYK,105,WAS,116,NA
