season,Referee,Games,var,val,league_avg,z,season_alpha
2017,Brent Barnaky,68,Defensive 3 seconds,0.1323529411764706,0.1498803638082069,-0.19854652568698258,2016-2017
2017,Brett Nansel,40,Total fouls,13.95,14.167122806125132,-0.15102621426460497,2016-2017
2017,Brett Nansel,40,Technical,0.075,0.19940232452418222,-1.206967918135674,2016-2017
2017,Brett Nansel,40,Shooting,8.025,6.3018660044782475,2.4814743251409515,2016-2017
2017,Brett Nansel,40,Personal,3.375,4.089363112506989,-1.0638578545111448,2016-2017
2017,Brett Nansel,40,Loose ball,0.625,0.833800332042201,-0.7693472770367853,2016-2017
2017,Brett Nansel,40,Offensive charge,0.4,0.365586190149345,0.3672986365463559,2016-2017
2017,Brett Nansel,40,Offensive,0.325,0.6976191040679741,-1.4937269418995,2016-2017
2017,Brett Nansel,40,Defensive goaltending,0.075,0.13753421570123256,-0.9995683192553002,2016-2017
2017,Brett Nansel,40,Defensive 3 seconds,0.025,0.1498803638082069,-1.4146154218790388,2016-2017
2017,Brian Forte,65,Total fouls,12.923076923076923,14.167122806125132,-0.8653330501815503,2016-2017
2017,Brian Forte,65,Technical,0.18461538461538463,0.19940232452418222,-0.14346486004648124,2016-2017
2017,Brian Forte,65,Shooting,5.923076923076923,6.3018660044782475,-0.5454917508353725,2016-2017
2017,Brian Forte,65,Personal,3.9692307692307693,4.089363112506989,-0.17890584597337414,2016-2017
2017,Brian Forte,65,Loose ball,0.4461538461538462,0.833800332042201,-1.428325163346999,2016-2017
2017,Brian Forte,65,Offensive charge,0.3384615384615385,0.365586190149345,-0.28950144215248885,2016-2017
2017,Brian Forte,65,Offensive,0.46153846153846156,0.6976191040679741,-0.9463820087521555,2016-2017
2017,Brian Forte,65,Defensive goaltending,0.1076923076923077,0.13753421570123256,-0.47700327728367703,2016-2017
2017,Brian Forte,65,Defensive 3 seconds,0.3230769230769231,0.1498803638082069,1.9619299326689783,2016-2017
2017,CJ Washington,44,Total fouls,13.909090909090908,14.167122806125132,-0.179481747053942,2016-2017
2017,CJ Washington,44,Technical,0.2727272727272727,0.19940232452418222,0.7114084115276064,2016-2017
2017,CJ Washington,44,Shooting,6.454545454545454,6.3018660044782475,0.21987270653533472,2016-2017
2017,CJ Washington,44,Personal,3.727272727272727,4.089363112506989,-0.5392393498910781,2016-2017
2017,CJ Washington,44,Loose ball,1.0454545454545454,0.833800332042201,0.7798627098410876,2016-2017
2017,CJ Washington,44,Offensive charge,0.2727272727272727,0.365586190149345,-0.9910833443989824,2016-2017
2017,CJ Washington,44,Offensive,0.6818181818181818,0.6976191040679741,-0.06334152761815591,2016-2017
2017,CJ Washington,44,Defensive goaltending,0.06818181818181818,0.13753421570123256,-1.108552472393767,2016-2017
2017,CJ Washington,44,Defensive 3 seconds,0.13636363636363635,0.1498803638082069,-0.153114312877815,2016-2017
2017,Courtney Kirkland,62,Total fouls,14.983870967741936,14.167122806125132,0.5681134333970982,2016-2017
2017,Courtney Kirkland,62,Technical,0.1774193548387097,0.19940232452418222,-0.2132816991740117,2016-2017
2017,Courtney Kirkland,62,Shooting,6.532258064516129,6.3018660044782475,0.33178614268313195,2016-2017
2017,Courtney Kirkland,62,Personal,3.806451612903226,4.089363112506989,-0.42132301586617177,2016-2017
2017,Courtney Kirkland,62,Loose ball,1.3387096774193548,0.833800332042201,1.860392779154338,2016-2017
2017,Courtney Kirkland,62,Offensive charge,0.5,0.365586190149345,1.4345987644319782,2016-2017
2017,Courtney Kirkland,62,Offensive,1.0483870967741935,0.6976191040679741,1.406131879286862,2016-2017
2017,Courtney Kirkland,62,Defensive goaltending,0.1774193548387097,0.13753421570123256,0.6375377230504867,2016-2017
2017,Courtney Kirkland,62,Defensive 3 seconds,0.0967741935483871,0.1498803638082069,-0.6015742199618576,2016-2017
2017,Curtis Blair,50,Total fouls,13.62,14.167122806125132,-0.3805675120985899,2016-2017
2017,Curtis Blair,50,Technical,0.14,0.19940232452418222,-0.5763292626371701,2016-2017
2017,Curtis Blair,50,Shooting,6.48,6.3018660044782475,0.2565296358094067,2016-2017
2017,Curtis Blair,50,Personal,4.22,4.089363112506989,0.1945496294742799,2016-2017
2017,Curtis Blair,50,Loose ball,0.6,0.833800332042201,-0.86146246544574,2016-2017
2017,Curtis Blair,50,Offensive charge,0.34,0.365586190149345,-0.2730814401850177,2016-2017
2017,Curtis Blair,50,Offensive,0.38,0.6976191040679741,-1.2732471519274713,2016-2017
2017,Curtis Blair,50,Defensive goaltending,0.08,0.13753421570123256,-0.9196466069537578,2016-2017
2017,Curtis Blair,50,Defensive 3 seconds,0.16,0.1498803638082069,0.11463286127754697,2016-2017
2017,Dan Crawford,60,Total fouls,15.783333333333333,14.167122806125132,1.1242032181464225,2016-2017
2017,Dan Crawford,60,Technical,0.16666666666666666,0.19940232452418222,-0.31760571166342527,2016-2017
2017,Dan Crawford,60,Shooting,6.45,6.3018660044782475,0.21332682630782293,2016-2017
2017,Dan Crawford,60,Personal,4.55,4.089363112506989,0.685998706060304,2016-2017
2017,Dan Crawford,60,Loose ball,1.1833333333333333,0.833800332042201,1.287891930763201,2016-2017
2017,Dan Crawford,60,Offensive charge,0.5166666666666667,0.365586190149345,1.6124821190795826,2016-2017
2017,Dan Crawford,60,Offensive,1.05,0.6976191040679741,1.4125975622772444,2016-2017
2017,Dan Crawford,60,Defensive goaltending,0.2,0.13753421570123256,0.9984744882832587,2016-2017
2017,Dan Crawford,60,Defensive 3 seconds,0.11666666666666667,0.1498803638082069,-0.376236958007283,2016-2017
2017,David Guthrie,44,Total fouls,16.25,14.167122806125132,1.4488070736692296,2016-2017
2017,David Guthrie,44,Technical,0.2727272727272727,0.19940232452418222,0.7114084115276064,2016-2017
2017,David Guthrie,44,Shooting,6.75,6.3018660044782475,0.6453549213236567,2016-2017
2017,David Guthrie,44,Personal,5.136363636363637,4.089363112506989,1.5592346685891902,2016-2017
2017,David Guthrie,44,Loose ball,1.1363636363636365,0.833800332042201,1.1148270313281958,2016-2017
2017,David Guthrie,44,Offensive charge,0.4090909090909091,0.365586190149345,0.46432592089959435,2016-2017
2017,David Guthrie,44,Offensive,0.7045454545454546,0.6976191040679741,0.02776582360995556,2016-2017
2017,David Guthrie,44,Defensive goaltending,0.1590909090909091,0.13753421570123256,0.3445695694524574,2016-2017
2017,David Guthrie,44,Defensive 3 seconds,0.06818181818181818,0.1498803638082069,-0.9254619306336662,2016-2017
2017,Dedric Taylor,55,Total fouls,13.709090909090909,14.167122806125132,-0.31859768513514447,2016-2017
2017,Dedric Taylor,55,Technical,0.12727272727272726,0.19940232452418222,-0.6998109574200942,2016-2017
2017,Dedric Taylor,55,Shooting,6.6,6.3018660044782475,0.42934087381573915,2016-2017
2017,Dedric Taylor,55,Personal,3.581818181818182,4.089363112506989,-0.75585602276646,2016-2017
2017,Dedric Taylor,55,Loose ball,0.8363636363636363,0.833800332042201,0.009444770420739846,2016-2017
2017,Dedric Taylor,55,Offensive charge,0.2727272727272727,0.365586190149345,-0.9910833443989824,2016-2017
2017,Dedric Taylor,55,Offensive,0.5272727272727272,0.6976191040679741,-0.6828715159693114,2016-2017
2017,Dedric Taylor,55,Defensive goaltending,0.18181818181818182,0.13753421570123256,0.7078500799140136,2016-2017
2017,Dedric Taylor,55,Defensive 3 seconds,0.10909090909090909,0.1498803638082069,-0.46205335998015545,2016-2017
2017,Derek Richardson,47,Total fouls,13.23404255319149,14.167122806125132,-0.6490316734595489,2016-2017
2017,Derek Richardson,47,Technical,0.0425531914893617,0.19940232452418222,-1.5217711749720793,2016-2017
2017,Derek Richardson,47,Shooting,6.25531914893617,6.3018660044782475,-0.06703183109606968,2016-2017
2017,Derek Richardson,47,Personal,3.1702127659574466,4.089363112506989,-1.3688351183499896,2016-2017
2017,Derek Richardson,47,Loose ball,0.46808510638297873,0.833800332042201,-1.3475170766249047,2016-2017
2017,Derek Richardson,47,Offensive charge,0.2978723404255319,0.365586190149345,-0.7227100046985356,2016-2017
2017,Derek Richardson,47,Offensive,0.8085106382978723,0.6976191040679741,0.44453349412152726,2016-2017
2017,Derek Richardson,47,Defensive goaltending,0.19148936170212766,0.13753421570123256,0.8624375311742501,2016-2017
2017,Derek Richardson,47,Defensive 3 seconds,0.2978723404255319,0.1498803638082069,1.6764183419481022,2016-2017
2017,Derrick Collins,64,Total fouls,13.65625,14.167122806125132,-0.3553527483213713,2016-2017
2017,Derrick Collins,64,Technical,0.078125,0.19940232452418222,-1.1766487520059383,2016-2017
2017,Derrick Collins,64,Shooting,6.25,6.3018660044782475,-0.07469190370273329,2016-2017
2017,Derrick Collins,64,Personal,3.625,4.089363112506989,-0.6915479480065811,2016-2017
2017,Derrick Collins,64,Loose ball,0.59375,0.833800332042201,-0.8844912625479786,2016-2017
2017,Derrick Collins,64,Offensive charge,0.28125,0.365586190149345,-0.9001202653178212,2016-2017
2017,Derrick Collins,64,Offensive,0.796875,0.6976191040679741,0.39788943797415677,2016-2017
2017,Derrick Collins,64,Defensive goaltending,0.09375,0.13753421570123256,-0.6998618981245164,2016-2017
2017,Derrick Collins,64,Defensive 3 seconds,0.140625,0.1498803638082069,-0.10484258676807415,2016-2017
2017,Derrick Stafford,63,Total fouls,13.365079365079366,14.167122806125132,-0.557885128414789,2016-2017
2017,Derrick Stafford,63,Technical,0.09523809523809523,0.19940232452418222,-1.0106152232002426,2016-2017
2017,Derrick Stafford,63,Shooting,6.111111111111111,6.3018660044782475,-0.27470491065450886,2016-2017
2017,Derrick Stafford,63,Personal,3.7777777777777777,4.089363112506989,-0.4640252273649035,2016-2017
2017,Derrick Stafford,63,Loose ball,0.8571428571428571,0.833800332042201,0.08600804390350734,2016-2017
2017,Derrick Stafford,63,Offensive charge,0.3333333333333333,0.365586190149345,-0.3442347820440596,2016-2017
2017,Derrick Stafford,63,Offensive,0.8095238095238095,0.6976191040679741,0.4485950173778972,2016-2017
2017,Derrick Stafford,63,Defensive goaltending,0.15873015873015872,0.13753421570123256,0.33880321214354375,2016-2017
2017,Derrick Stafford,63,Defensive 3 seconds,0.047619047619047616,0.1498803638082069,-1.1583921645600341,2016-2017
2017,Ed Malloy,58,Total fouls,12.551724137931034,14.167122806125132,-1.1236385055047393,2016-2017
2017,Ed Malloy,58,Technical,0.3620689655172414,0.19940232452418222,1.5782134118510864,2016-2017
2017,Ed Malloy,58,Shooting,5.068965517241379,6.3018660044782475,-1.7754921628167928,2016-2017
2017,Ed Malloy,58,Personal,3.4310344827586206,4.089363112506989,-0.9804090823635703,2016-2017
2017,Ed Malloy,58,Loose ball,0.6379310344827587,0.833800332042201,-0.7217014899287052,2016-2017
2017,Ed Malloy,58,Offensive charge,0.5,0.365586190149345,1.4345987644319782,2016-2017
2017,Ed Malloy,58,Offensive,0.7758620689655172,0.6976191040679741,0.3136544084981661,2016-2017
2017,Ed Malloy,58,Defensive goaltending,0.22413793103448276,0.13753421570123256,1.3843034442217388,2016-2017
2017,Ed Malloy,58,Defensive 3 seconds,0.06896551724137931,0.1498803638082069,-0.9165843718088863,2016-2017
2017,Eric Dalen,58,Total fouls,11.913793103448276,14.167122806125132,-1.5673703769706449,2016-2017
2017,Eric Dalen,58,Technical,0.1206896551724138,0.19940232452418222,-0.7636807995491925,2016-2017
2017,Eric Dalen,58,Shooting,6.068965517241379,6.3018660044782475,-0.33539851276401283,2016-2017
2017,Eric Dalen,58,Personal,3.0172413793103448,4.089363112506989,-1.5966461689918134,2016-2017
2017,Eric Dalen,58,Loose ball,0.6206896551724138,0.833800332042201,-0.7852292060728119,2016-2017
2017,Eric Dalen,58,Offensive charge,0.29310344827586204,0.365586190149345,-0.7736083967106895,2016-2017
2017,Eric Dalen,58,Offensive,0.46551724137931033,0.6976191040679741,-0.930432180685696,2016-2017
2017,Eric Dalen,58,Defensive goaltending,0.15517241379310345,0.13753421570123256,0.28193499868322375,2016-2017
2017,Eric Dalen,58,Defensive 3 seconds,0.06896551724137931,0.1498803638082069,-0.9165843718088863,2016-2017
2017,Eric Lewis,67,Total fouls,14.567164179104477,14.167122806125132,0.27826065436656994,2016-2017
2017,Eric Lewis,67,Technical,0.13432835820895522,0.19940232452418222,-0.6313562865383027,2016-2017
2017,Eric Lewis,67,Shooting,5.850746268656716,6.3018660044782475,-0.6496546669700745,2016-2017
2017,Eric Lewis,67,Personal,4.970149253731344,4.089363112506989,1.311701623559019,2016-2017
2017,Eric Lewis,67,Loose ball,0.8059701492537313,0.833800332042201,-0.10254330124062135,2016-2017
2017,Eric Lewis,67,Offensive charge,0.44776119402985076,0.365586190149345,0.8770539215066532,2016-2017
2017,Eric Lewis,67,Offensive,0.5074626865671642,0.6976191040679741,-0.7622844907711274,2016-2017
2017,Eric Lewis,67,Defensive goaltending,0.1044776119402985,0.13753421570123256,-0.5283880750894908,2016-2017
2017,Eric Lewis,67,Defensive 3 seconds,0.208955223880597,0.1498803638082069,0.669186135877171,2016-2017
2017,Gary Zielinski,59,Total fouls,14.779661016949152,14.167122806125132,0.42606913904682625,2016-2017
2017,Gary Zielinski,59,Technical,0.11864406779661017,0.19940232452418222,-0.7835273606627543,2016-2017
2017,Gary Zielinski,59,Shooting,5.915254237288136,6.3018660044782475,-0.5567571509661635,2016-2017
2017,Gary Zielinski,59,Personal,4.796610169491525,4.089363112506989,1.0532603426461613,2016-2017
2017,Gary Zielinski,59,Loose ball,0.7966101694915254,0.833800332042201,-0.1370311532126054,2016-2017
2017,Gary Zielinski,59,Offensive charge,0.2542372881355932,0.365586190149345,-1.1884269735920097,2016-2017
2017,Gary Zielinski,59,Offensive,0.9322033898305084,0.6976191040679741,0.9403835282847631,2016-2017
2017,Gary Zielinski,59,Defensive goaltending,0.15254237288135594,0.13753421570123256,0.2398955240652296,2016-2017
2017,Gary Zielinski,59,Defensive 3 seconds,0.3559322033898305,0.1498803638082069,2.334106829047808,2016-2017
2017,Gediminas Petraitis,51,Total fouls,11.745098039215685,14.167122806125132,-1.684711237522573,2016-2017
2017,Gediminas Petraitis,51,Technical,0.0784313725490196,0.19940232452418222,-1.173676284738317,2016-2017
2017,Gediminas Petraitis,51,Shooting,5.9411764705882355,6.3018660044782475,-0.5194267073955032,2016-2017
2017,Gediminas Petraitis,51,Personal,2.843137254901961,4.089363112506989,-1.8559289301139907,2016-2017
2017,Gediminas Petraitis,51,Loose ball,0.5882352941176471,0.833800332042201,-0.9048107894028949,2016-2017
2017,Gediminas Petraitis,51,Offensive charge,0.37254901960784315,0.365586190149345,0.07431428771500836,2016-2017
2017,Gediminas Petraitis,51,Offensive,0.39215686274509803,0.6976191040679741,-1.2245136511136894,2016-2017
2017,Gediminas Petraitis,51,Defensive goaltending,0.058823529411764705,0.13753421570123256,-1.2581385649367607,2016-2017
2017,Gediminas Petraitis,51,Defensive 3 seconds,0.0392156862745098,0.1498803638082069,-1.2535834675887665,2016-2017
2017,Haywoode Workman,52,Total fouls,14.346153846153847,14.167122806125132,0.12453035539624023,2016-2017
2017,Haywoode Workman,52,Technical,0.11538461538461539,0.19940232452418222,-0.8151510019975503,2016-2017
2017,Haywoode Workman,52,Shooting,5.980769230769231,6.3018660044782475,-0.4624094248707893,2016-2017
2017,Haywoode Workman,52,Personal,4.211538461538462,4.089363112506989,0.18194837110027987,2016-2017
2017,Haywoode Workman,52,Loose ball,0.8846153846153846,0.833800332042201,0.18723352567158938,2016-2017
2017,Haywoode Workman,52,Offensive charge,0.4230769230769231,0.365586190149345,0.6135986660584224,2016-2017
2017,Haywoode Workman,52,Offensive,0.6923076923076923,0.6976191040679741,-0.02129198089748911,2016-2017
2017,Haywoode Workman,52,Defensive goaltending,0.17307692307692307,0.13753421570123256,0.5681268066595688,2016-2017
2017,Haywoode Workman,52,Defensive 3 seconds,0.1346153846153846,0.1498803638082069,-0.1729180979484778,2016-2017
2017,J.T. Orr,54,Total fouls,14.351851851851851,14.167122806125132,0.1284937724355899,2016-2017
2017,J.T. Orr,54,Technical,0.25925925925925924,0.19940232452418222,0.58073995143985635,2016-2017
2017,J.T. Orr,54,Shooting,6.944444444444445,6.3018660044782475,0.9253731310561419,2016-2017
2017,J.T. Orr,54,Personal,3.9814814814814814,4.089363112506989,-0.16066159984266645,2016-2017
2017,J.T. Orr,54,Loose ball,0.7777777777777778,0.833800332042201,-0.2064211256487293,2016-2017
2017,J.T. Orr,54,Offensive charge,0.37037037037037035,0.365586190149345,0.05106156161728207,2016-2017
2017,J.T. Orr,54,Offensive,0.5925925925925926,0.6976191040679741,-0.42102223984703646,2016-2017
2017,J.T. Orr,54,Defensive goaltending,0.09259259259259259,0.13753421570123256,-0.7183622944906142,2016-2017
2017,J.T. Orr,54,Defensive 3 seconds,0.14814814814814814,0.1498803638082069,-0.0196221320311246,2016-2017
2017,Jacyn Goble,34,Total fouls,12.705882352941176,14.167122806125132,-1.016409182034441,2016-2017
2017,Jacyn Goble,34,Technical,0.29411764705882354,0.19940232452418222,0.9189406716669744,2016-2017
2017,Jacyn Goble,34,Shooting,6.411764705882353,6.3018660044782475,0.1582644220410992,2016-2017
2017,Jacyn Goble,34,Personal,3.764705882352941,4.089363112506989,-0.48349241201873683,2016-2017
2017,Jacyn Goble,34,Loose ball,0.2647058823529412,0.833800332042201,-2.0968896982246603,2016-2017
2017,Jacyn Goble,34,Offensive charge,0.38235294117647056,0.365586190149345,0.17895155515477493,2016-2017
2017,Jacyn Goble,34,Offensive,0.47058823529411764,0.6976191040679741,-0.9101039684441296,2016-2017
2017,Jacyn Goble,34,Defensive goaltending,0.058823529411764705,0.13753421570123256,-1.2581385649367607,2016-2017
2017,Jacyn Goble,34,Defensive 3 seconds,NA,0.1498803638082069,NA,2016-2017
2017,James Capers,62,Total fouls,17.5,14.167122806125132,2.318281686676748,2016-2017
2017,James Capers,62,Technical,0.3870967741935484,0.19940232452418222,1.8210365443695484,2016-2017
2017,James Capers,62,Shooting,6.854838709677419,6.3018660044782475,0.7963324814098347,2016-2017
2017,James Capers,62,Personal,5.693548387096774,4.089363112506989,2.3890162783940823,2016-2017
2017,James Capers,62,Loose ball,1.532258064516129,0.833800332042201,2.5735426249010835,2016-2017
2017,James Capers,62,Offensive charge,0.5161290322580645,0.365586190149345,1.606743946349014,2016-2017
2017,James Capers,62,Offensive,0.8225806451612904,0.6976191040679741,0.5009362606333714,2016-2017
2017,James Capers,62,Defensive goaltending,0.12903225806451613,0.13753421570123256,-0.13589820244831033,2016-2017
2017,James Capers,62,Defensive 3 seconds,0.22580645161290322,0.1498803638082069,0.8600728846083556,2016-2017
2017,James Williams,69,Total fouls,14.594202898550725,14.167122806125132,0.29706823846796593,2016-2017
2017,James Williams,69,Technical,0.37681159420289856,0.19940232452418222,1.7212483585101097,2016-2017
2017,James Williams,69,Shooting,5.913043478260869,6.3018660044782475,-0.5599408510031271,2016-2017
2017,James Williams,69,Personal,4.536231884057971,4.089363112506989,0.6654946822238206,2016-2017
2017,James Williams,69,Loose ball,1,0.833800332042201,0.6123805490975339,2016-2017
2017,James Williams,69,Offensive charge,0.2753623188405797,0.365586190149345,-0.9629594938618117,2016-2017
2017,James Williams,69,Offensive,0.6521739130434783,0.6976191040679741,-0.1821772031330832,2016-2017
2017,James Williams,69,Defensive goaltending,0.057971014492753624,0.13753421570123256,-1.2717654553547557,2016-2017
2017,James Williams,69,Defensive 3 seconds,0.2898550724637681,0.1498803638082069,1.5856006140508168,2016-2017
2017,Jason Phillips,33,Total fouls,13.424242424242424,14.167122806125132,-0.5167325060386762,2016-2017
2017,Jason Phillips,33,Technical,0.2727272727272727,0.19940232452418222,0.7114084115276064,2016-2017
2017,Jason Phillips,33,Shooting,5.757575757575758,6.3018660044782475,-0.7838289283499352,2016-2017
2017,Jason Phillips,33,Personal,3.787878787878788,4.089363112506989,-0.4489824028596682,2016-2017
2017,Jason Phillips,33,Loose ball,0.8181818181818182,0.833800332042201,-0.057548093876681305,2016-2017
2017,Jason Phillips,33,Offensive charge,0.3939393939393939,0.365586190149345,0.3026137803108632,2016-2017
2017,Jason Phillips,33,Offensive,0.42424242424242425,0.6976191040679741,-1.0958915082034149,2016-2017
2017,Jason Phillips,33,Defensive goaltending,0.15151515151515152,0.13753421570123256,0.22347606596527217,2016-2017
2017,Jason Phillips,33,Defensive 3 seconds,0.12121212121212122,0.1498803638082069,-0.32474711682355956,2016-2017
2017,John Goble,70,Total fouls,15.742857142857142,14.167122806125132,1.0960488021061785,2016-2017
2017,John Goble,70,Technical,0.3,0.19940232452418222,0.9760120432053003,2016-2017
2017,John Goble,70,Shooting,6.428571428571429,6.3018660044782475,0.1824676766638349,2016-2017
2017,John Goble,70,Personal,5.142857142857143,4.089363112506989,1.568905055771127,2016-2017
2017,John Goble,70,Loose ball,0.8428571428571429,0.833800332042201,0.033370793384104896,2016-2017
2017,John Goble,70,Offensive charge,0.21428571428571427,0.365586190149345,-1.6148301723840865,2016-2017
2017,John Goble,70,Offensive,1.1285714285714286,0.6976191040679741,1.727568690808714,2016-2017
2017,John Goble,70,Defensive goaltending,0.24285714285714285,0.13753421570123256,1.6835177365821927,2016-2017
2017,John Goble,70,Defensive 3 seconds,0.1,0.1498803638082069,-0.5650330423476022,2016-2017
2017,Josh Tiven,69,Total fouls,15,14.167122806125132,0.5793324606617111,2016-2017
2017,Josh Tiven,69,Technical,0.2028985507246377,0.19940232452418222,0.03392085215959822,2016-2017
2017,Josh Tiven,69,Shooting,6.898550724637682,6.3018660044782475,0.8592818765851209,2016-2017
2017,Josh Tiven,69,Personal,4.130434782608695,4.089363112506989,0.06116555862221007,2016-2017
2017,Josh Tiven,69,Loose ball,0.7391304347826086,0.833800332042201,-0.34882141690894924,2016-2017
2017,Josh Tiven,69,Offensive charge,0.2463768115942029,0.365586190149345,-1.2723218497706876,2016-2017
2017,Josh Tiven,69,Offensive,0.8115942028985508,0.6976191040679741,0.456894651858305,2016-2017
2017,Josh Tiven,69,Defensive goaltending,0.2028985507246377,0.13753421570123256,1.0448059157044427,2016-2017
2017,Josh Tiven,69,Defensive 3 seconds,0.17391304347826086,0.1498803638082069,0.2722365490746829,2016-2017
2017,Justin Van Duyne,58,Total fouls,16.06896551724138,14.167122806125132,1.322883164199176,2016-2017
2017,Justin Van Duyne,58,Technical,0.22413793103448276,0.19940232452418222,0.23998814819378417,2016-2017
